,pred_str,text
40,e dem familiedrama werden stüritriber proterisiert wo bescholdig wird bestächigsgälder ahgnohtzha,idem familiedrama werd en stüritrieber portraitiert wo bescholdigt werd bestechigsgälder ahgno zha
41,die meischtes sen ond dialög hendi provisiert worde,die meiste szene ond dialög send improvisiert worde
42,i be dahs stöck e nach minere lunea am provisiere,ich be das stöck grad nach minere lune am improvisiere
43,er het nie tglert red het nie glache dond e absoluti sexsuelli ond finanzellig lichgöldigkeit zeigt,er het nie glert rede het nie glachet ond het absoluti sexuelli ond finanzielle glichgöltigkeit zeigt
44,er esch nemme welopf wel sis sfröt li to het,er esch nöme velo gfahre well sis födli weh do het
45,sm hsech ddnase grebe,sam het sech dnase grebe
46,genaue so hane schouten derschti gseh han,genau eso hani gluegt woni de ersti gseh han
47,er het d hand usgsheckt ond em schin fode lampe han i gsih dass zwöi vo sine chnöchel ufgschörft send gsi ond blüetet hän,er het dhand usgstreckt ond em schien fode lampe hani gseh dass zwei fo sine chnöchel ufgschörft send gsi ond blüetet händ
48,usglend hanis ned sgstolle,usglehnt hanis ned gstohle
49,wennäbe störmt ond schneit esch de frhig nöme wiit,wens aber störmt ond schneit esch de früehlig nöme wit
50,si dans met jede modeförzat,sie tanzt met jedem wo deför zahlt
51,mie wärde warschinlech ali un bholfe si,mer wärde wahrschindlech alli onbeholfe si
52,d sunna bliibt üs erhaltä und zwaar bis mittinami,d sunnä blibt üs erhautä und zwar bis mitti nami
53,o dr hutkontakt mit dänä öhl isch gsundheidlech unbedänklech,o dr hutkontakt mit denä öl isch gsundheitlech unbedänklech
54,ert wärdä bsunders dachbaukä und beschtandteile fir bärghüttä produziert,dert wärdä bsunders dachbaukä und beschtandteilä für bärghüttä produziert
55,är isch einä vodä mittbegründär vom jungä dütschwiizer schpiufum,är sich einä vodä mitbegründer vom jungä dütschschwizer schpiufium
56,aus frou het sich d mölechkeit vora habilitation müssä erkämpfä,aus frou hetsi sech d müglechkeit vorä habilitation müesse erkämpfä
57,d barbiudig isch fürnä reihä vo tier artä sehr gründlech unger suecht wordä,d paarbiudig isch fürne reihe vo tierartä sehr gründlech ungersuecht wordä
58,schnäau isch er i di damäligi volkszehnä integriert wordä und isch zume bekantä fingerpickingi tarischt wordä,schnäu ischer idi damaligi folkszenä integriert wordä und isch zumene bekanntä fingerpickinggitarrischt wordä
59,lut em wirtschaftsetiker thomas beschorner wärdä ungernähmä zuenähmes zu politischä aktörä,lutem wirtschaftsethiker thomas beschorner wärdä ungernähmä zuenähmend zu politischä akteurä
60,är isch gwäut wordä trotz dä defizit wo im si agluschtet wordä,är isch gwäut wordä trotz dä defizit wo ihm si aaglaschtet wordä
61,d grossmueter unts rotchäppli ie sch nappi mer baidi,d grossmueter und s rotchäppli die schnappimer beidi
62,das i di besser cha gsehe,dassi di besser cha gseh
63,landwirtschaft flächä brägäs lanortsbiud vom schwizer mittu land,landwirtschaftsflächä prägä s landschaftsbiud vom schwizer mittuland
64,breihblättrigs chnabächrutt die orchidea isch i schwiz gschützt,breitblättrigs chnabächrut  die orchideä isch ir schwiz gschützt
65,wo oshtbim schtöh chöi regulmässig gartävöcku widr gartärotschwanz oder dr schpächt beobachtet wärdä,wo obschtböim schtö chöi regumässig gartävögu wi dr gartärotschwanz oder dr schpächt beobachtet wärdä
66,e knau gäude schmätterling flatteret öber dwisä,ä knaugäubä schmätterling flatteret überd wisä
67,die drisg quadratmeter grossi landwirtschaft chöimer nid nach naturschutzlehrbuech blegä,die drissg quadratmeter grossi landwirtschaft chöimer nid nach naturschutzlehrbuech pflegä
68,äs sig im inträssä vor wüssäschaft wemethodä vor komplämentaärmedizin wüssäschaftlech erforscht würdä,es sig im inträssä vor wüssäschaft we methodä vor komplementärmedizin wüssäschaftlech erforscht würdä
69,ab nüünzäh drüesächzg ischd verwändig vo radium verbutä wordä,ab nünzähdrüäsächzg isch d verwändig vo radium verbottä wordä
70,in lasangelesss gsäichä jogendlechi im duschnit vier aukohowärbigä am tag,in los angeles gsächä jugendlechi im durchschnitt vier aukohouwärbigä am tag
71,d lindä isch bis i mereri meter hööchig mit chnouä bülä und wucherigä übersäit,d lindä isch bis i mehreri meter hööchi mit chnouä bülä und wucherigä ubersäit
72,dr r awehrschpieler baier isch blitzt schneu fürä gschossä und het ber chopfbau voändet,dr abwehrschpiler beier isch blitzschnäu fürägschossä und het per chopfbau vouändet
73,ä schtürmischä herbsht bringt viu gwitter u chaudi luft,ä schtürmische herbscht bringt viu gwitter und chauti luft
74,die dänischi regierig wo d miti novämber bir ireis vo schweädä nach dänmark wider gränzkontrouä iifüehrä,die dänischi regierig wott mitti novämber bir iireis vo schwede nach dänemark wider gränzkontrouä iifüehrä
75,so sig öpin china mit dr asiatischä infrastruktur inwestmenbänk ä gägenentwurf zum iwf entschtandä,so sig öppä in chinä mit dr asiatischä infraschtruktur investmentbank ä gägäentwurf zum iwf entschtandä
76,handlet sechs drbii um meh us no maä nachhiifä ungericht,handlet sechs drbi um me aus numä nachhiufeungerricht
77,snoubordä het di hüäh punkt um d jahrtuusig wändi erreicht mittlerwilä nähmä d zahla vo s noubortfahrer tendenziel ab,s snowboardä het si höhepunkt umd jahrtuusigwändi erreicht mittlerwilä nämä d zahlä vo snowboardfahrer tendenziell ab
78,und wi schobt mur ran aldo,und wi schtopptmä dr ronaldo
79,a untig und am mäntig zitwiis sunnig,am sunntig und am mäntig zitwiis sunnig
80,si schef bezeichnet där das guetä fründ,si chef bezeichnet är aus guetä fründ
81,umä sot ändlich mit drsubventionierig vo vossielä brönschtofcä ufhörä,und mä sött ändlech mit dr subventionierig vo fossilä brönnschtoffä ufhörä
82,es isch aber chuumz erwartä dass d nasä i rund füfäzwänzg miliardä usdoller tzuesätzlich be chunt wo si für d projekt kalkuliert het,es isch aber chuum d erwartä dass d nasa die rund füfäzwänzg milliardä usdollar zuesätzlech bechunnt wosi für das projekt kalkuliert het
83,im betrib machte dr pauernäp ufem betribs eigena etse,im betriib machter dr powernap ufm betriibseigene wc
84,nobä drit hiet iisdicki sächshundert bi sibähundert meter,no betreit hie d iisdicki sächshundert bis sibähundert meter
85,s wärner soziauamt isch am mäntig vormitag fürnä schtellignahm nid erreichbar gsi,s bärner soziauamt isch am mäntigvormittag fürnä schtellignahm nid erreichbar gsi
86,gopa het sech nu angeri unabhängigi schtudios aguegt,coppola hetsech no angeri unabhängigi schtudios aagluegt
87,dänä heisi sech ä nöui exsischtenzmisse ufboueä,dänä hetsisech ä nöii exischtänz müesse ufbouä
88,sie het sech für iri vorä eilika merkig gschämt,si hetsech für iri voreiligi bemerkig gschämt
89,bring di hägs eifach um und pressier dermit hets si gseit,bring die häx eifach um und pressier drmit hetsi gseit
90,si het sech ni der vohout,si hetsech nie drvo erhout
91,vig weni im nächschtä kampf het dr sida gseit,vilech gwinni im nächschtä kampf het dr scida gseit
92,und ja isch parä ostgäud,und ja i schparä o s trinkgäud
93,du heschnä gän und dü gshpürter,du heschnä gärn und das gschpürter
94,du tansisch so liecht wienä fäderä,du tanzisch so liecht winä fäderä
95,dr staudan sötti in dr flussbiegig eiche denk entstoh,dr staudamm sötti in dr flussbiegig aicher gelenk enstoh
96,mir hän vill mit vertrauliche dokumänt zutue,mir hän viel mit vertrauliche dokumänt z due
97,säcgergets in zwüsche überal,zecke gits inzwüsche überall
98,aber dr fogel und au d kojote und bärge sind im rezänte lekobisse färn bliibe,aber dr vogel und au d kojotä und bäre sind em rezänte leckerbissä färn bliibe
99,für ganz grossi meererzüge sind die relativ kline aguarie ganz sichrer problematisch,für ganz grossi meeressüüger sind die relativ kliine aquarie ganz sicher problematisch
100,ei antwort isch nid ekant worde,ei antwort isch nid bekannt worde
101,noch zwei ollümpische metalle und swei wäeltmeistertitel het dr gündepfäig si laufbahn beänded,noch zwei olympische medallie und zwei wältmeistertitel het dr gündepfennig sini laufbahn beändet
102,dr vorcchlag isc vo de rumänische eite unterstützt worde,dr vorschlag isch vo dr rumänsiche elite unterstützt worde
103,ur datus isch es witer ufwärtzs gange,vo dört us isch es wiiter ufwärts gangä
104,in luzärn häme am zitig morge hochäbel,in luzärn hänmr am zistig morge hochnäbel
105,aber nur d briescte zförtere wird nüd ändere,aber nur d priester z fördere wird nüd ändere
106,vo däne händ säcgi achtzig kommunün prozänt en grosse wunsch nachere partmer schaft,vo däne händ ganzi sächseachzigkommanün prozänt än grosse wunsch noch äre partnerschaft
107,wo au immer däe polanzki mit sin nöuse wärk presänt isch chunst du kontorwerse,wo au immer de polanski mit sim neuste wärk presänt isch chunnts zu kontroversä
108,drum stöhn theme wie nochhaltigkeit und sälbstbestimmig vo de lokale afrikanische bevölkerig im zentrum,drum stön theme wie nochhaltigkeit und säbstbestimmig vo dr lokale afrikanische bevölkerig im zentrum
109,ich be überzügt derfoz uns de junge menschä ihri ahliege au unterbreite wän,ich bi überzügt devo dass uns die junge mensche ihri ahliege au unterbreite wän
110,trotzdäm het sich bim thera zuewandlig d ihstellig gänderet,trotzdäm het sich bim thema zuewanderig d ihstellig gänderet
111,s erste mollciitersesor nünzähsebennachzig achteachzig n wieder alli vierspiidgkristallkhuogele in schwiz,s erste mol siit dr saison nünzähsiebeneachzigachteachzig gön wieder alli vier speedkristallkugele in d schwiiz
112,du wartisch bismir due sind,du wartisch bis mir do sind
113,si het ehm eifach türzregnollt,si het em eifach d tür zuegknallt
114,am zistig und mittwuch nuo zum teilsunnig algemein schwierh und gwitterhaft,am zistig und mittwuch nur zum teil sunnig allgemein schwüel und gwitterhaft
115,hunderti hölschricher sitze uf em feeld fasht usschliesslich uf enander si pare sich lege eio,hunderti heuschrecke sitze uf em fäld fast ussschliesslich ufenander si paare sich lege eier
116,ä bispiel  dr jefri fer pot us züri het im oktober zweitusigundnünzäh für dr jungi svpe kandidiert,ä biispiel dr jeffrey ferpozzi us züri het im oktober zweituusigundnünzäh für die jungi svp kandidiert
117,velichtin wäge däm im schriebergrat im broder hollzbibasel fascht mehr kantonsflagge z gseh als schwiizerfarnä,villicht sin wäge däm im schrebergarte im bruederholz bi basel fast mehr kantonsflagge z gseh als schwiizerfahne
118,noch jedem faul rüieft d mängi sof us dr schizrichter het geit szit zum reargiere,noch jedem foul rüeft d mängi sofort us dr schiidsrichter het kei ziit zum regaiere
119,sie sölle unter wassor mangl glitter har um bäte sit zor mueter gotes,si sölle unter wassermangel glitte ha drum bätte si zu dr mueter gottes
120,die erste ellektrisch glettise hännerkheitchermer start gha,die erste elektrische glättiise händ no kei termostat kah
121,wo si si er nöut iihole ramme si ergstohles faahrzüg merhfach mi moller wucht,wo si se erneut ihhole ramme si ihr gstohles fahrzüg mehrfach mit voller wucht
122,ä kurgele isch nurchnäbä ihm in de pfoste vome vorbäut ach gschlage die andri het in wiiter fehlt,ä kugele isch noch näbe ihm in de pfoste vo me vorbau dach gschlage die anderi het en wiit verfehlt
123,mit enander gridet hänmer,mitänander gredet hänmr
124,wes aber stkürmt und schneit isch s füelig nüme wit,wenns aber stürm und schneit isch dr früehlig nümme wiit
125,ä bewusst de rächtsbruch vo därä art tolerieeich nid,ä bewusste rächtsbruch vo däre art tolerier ich nid
126,ä um agsifest,är umarmt si fest
127,ihr e adruv erstoht sis handwärk,ihre maa do verstoht sis handwärk
128,das aich mir het leiscte will ich i momänt hard vberschaffe,das ka ich mir hüt leiste will ich im momänt hart due schaffe
129,sie isch an ds bet vur grossmuater ganga und het gseit grossmuat was hesch du fürgrossi ora,sie isch an ds bett vur grossmuater ganga und het gseit grossmuater was hesch du für grossi ohra
130,alei mit dr eigena forschig und entwicgligschaffend farmamultis das nit,allei mit dr eigna forschig und entiwcklig schaffen d pharmamultis das nit
131,dr sunnawind dr stetigi strom vu gladana teili wo d sunna ins alentloht wird in s söttigna fel sunnasturm,dr sunnawind  dr stetigi strom vu gladena teili wo d sunna ins all entloht  wird in söttigna fäll zu nem sonnasturm
132,dia ernähren sich fore vo holilgümper und glina eidecxsa,dia ernährend sich vorerst vu heugümper und klina eidechsa
133,binera wariationvunbefiider fählt die schwarz sprenglig und flecig,binara variation vum gefieder fehlt dia schwarz sprenklig und fleckig
134,sgeffiieder e algema in stunmupf schwarz gsii,ds gefieder isch allgemein stumpf schwarz gsii
135,bi dr schuisskommft sind erwarta höhr als bi dä andera abüter,bi dr swisscom sind d erwartiga höher als bi da andera abüter
136,z gspröch het der mich a il sahli gfüahht,ds gspröch het dr michael sahli gfüahrt
137,wia langi di schucksoacht han het dr jäger denkt und sini bücksel ahgleit,wia lang i di scho gsuacht hanhet dr jäger denkt und sini büchsa agleit
138,d koschischucht am gliichnahiga fluss koschi isch beidrugend,d koshischlucht am gliichnamiga fluss koshi isch beidruckend
139,als restlichtverstärker hend sich wissi bettöechi bewährt wo in fallrichtig vu da aal uusgleit werden,als restlichtverstärker hend sich wissi betttüacher bewährt wo in fallrichtig vu da aal uusgleit werden
140,und ferd gits in iisland gnuag rund duoplet so vil wia hünd und katza zemma,und pferd gits in island gnuag rund dopplet so viel wia hünd und katza zemma
141,nissaffäckt zuda benerlugstarta in theater uder kifos kregn platz awiisertringelt,nicea fact zu da beneluxstaata in theater oder kinos kriagen platzaawiiser trinkgeld
142,ma könt aneh dass d truktur vu noterdam gretet und in ihrer gsamtheit bewart sig,ma könnt aneh dass d struktur vu notredame grettet und in ihrer gsamtheit bewahrt sig
143,d schwingerhosa as starkstuck wiitt,d schwingerhosa as starks stuck schwiz
144,sit täg stöhnd d banzer an dr näschnullmol dr prachtmaeiler vo woaschinkten parat,sit täg stön d panzer an dr national mall dr prachtmeila vu washington parat
145,war hend sie eigentlich dütschland im aug,warum hend sie eigentlich dütschland im aug
146,däas ghöri zumner aub würdia klimapolitik,das ghöri zu nara glaubwürdiga klimapolitik
147,miar sind zuunft und wenn mitbestimma seit dr simmon gkuüstinger,miar sind d zuakunft und wennd mitbestimma seit dr simon köstinger
148,dr marciel dobler vu dr fdp ligt aber überraäschenddütlich hinter am ronnal drinobuchel vu dr svopzrucg,dr marcel dobler vu dr fdp liggt aber überraschend dütlich hinter am ronald rino büchel vu dr svp zruck
149,da kadetta spüler het aber numa gmeint miar münd s lowenia sowiso schloh,dr kadettaspieler het aber numa gmeint miar müand slowenia sowieso schloh
150,scho aafangs sason siigs zil für arzenal gsi dr meister titel noch zweitusigundzwölf wider z gwüönna,scho afang saison sig ds ziel für arsenal gsi dr meistertitel noch zweituusigzwölf wieder z gwünna
151,au i viar wiitera fell sind dlabor untersooachig a na usstin,au bi viar wiitera fäll sind d laboruntersuachiga no uustehend
152,wen d maschina vorsichtig het dr jaensen hin zuagfüagt,wend dmaschina vorsichtig het dr janson hinzuagfüagt
153,am sunntig und am mentig sunnigi abschnittet häba au gwölgt,am sunntig und am mentig sunnigi abschnitt drneba au bewölkt
154,d bilder sind prezise wie moderni produktfotografia mit alta requisita,d bilder sind präzise wia moderni produktfotografia mit alta requisita
155,d müh hege sich aber uszahlt hüt sind sini schof sicher,d müaha hegend sich aber uszahlt hüüt sind sini schof sicher
156,gegenüber kassasturz üsseret sie sich uf grund vum laufenda verfahra nit,geganüber kassasturzüsseret sie sich ufgrund vum laufenda verfahra nit
157,mit dr ahafau stüürforlag hend dr bundesrot und s parliament über d parteigrenza ussa khöna überzüüga,mit dr ahvstüürvorlag hend dr bundesrot und ds parlament über d parteigrenza ussa könna überzüüga
158,die offana sandala vur lita sason wildi nomol so richtig usträga,dia offena sandala vur letschta saison werd i nomol so richtig uusträga
159,dr ältischti soon leon flüahrtut heftig mit ira und sie erligt balde im schar,dr ältisti sohn leon flirtet heftig mit ihra und sie erliggt bald sinem charme
160,no nie hani so meni gluscht uf dihüt gha,no nia han i so wenig lust uf di wia hüt kah
161,ei uder zwei moohl hani gertner gseh wo ihm rega gschafft hend wobi iri mäh maschina gspuckt und gorbst hend,ei oder zwei mol han i gärtner gseh wo im rega gschafft hend wobii ihri mähmaschina gspuckt und gorpst hend
162,i han mer d auto agluagt,i han mer ds auto aagluagt
163,es isch gsi als het ihm as denkmol vum suckel gschupft,es isch gsi als hetti ma es denkmol vum sockel gschupft
164,wenn du pressiarsch erreich da vor sunna ufgang dtross,wenn du pressiarsch erreichsch no vor sunnauufgang d stross
165,i han di er dia da taia mossrtiart,i han diar dia dateia mol sortiart
166,sie spüt wass du spürsch,sie spürt was du spürsch
167,stuf esch en absolutezahle geochrnonologisch vo öpp milione bes öpfe millioneohr,d stufe esch en absolute zahle geochronologisch vo öppe millione bes öppe millione johr
168,aber är hed a ned e sprocht,aber är hed au ned wedersproche
169,s bekant ischte bispiel isch sozialkraditsistem wo in chiar brobt wird,s bekanntiste bispel eschs sozialkreditsystem wo en china erprobt werd
170,s schlächt vr a esch dass enzimm schnell schade nemmt ond e so sini aktivität verlüert,s schlächte dra esch dass s enzym schnell schade nemmt ond eso sini aktivität verlührt
171,ie alli reestige esch dankerode vo ise ond wälderum gäh,i alli rechtige esch dankerode vo wise ond wälder omgäh
172,die chem estruktor ändlert sctarcht dere vo fluegsetin,di chemischi struktur ähnled starch dere vo fluoxetin
173,d rondart esch montans einzege profile tapperenne en dötschland,d rondfahrt esch momentan s einzige profietapperenne en dütschland
174,är esch eine fode metbegräder vom jonge dütschwiizer spelfel,är esch eine vode metbegrönder vom jonge dütschschwiizer spelfelm
175,i de vereinige state werd traditionel awienachte oder neujor tronke,i de vereinigte staate werds traditionell a wiehnachte oder neujohr tronke
176,lian hed ntrdesse eri dumheit iigseh,d liane hed onderdesse ehri dommheit igseh
177,en zöi heisst s früeligs fäschtsächsi lüte,en zöri heisst s früehligsfäst sächsilüüte
178,ueter pflanter salber ah siene hof esch zemle gross nach bolgareschem mastäb,fuetter pflanzt er sälber ah sine hof esch zemmlech gross nach bulgarische massstäb
179,de biediversität i de schwiiz gohts ned guet vel zer ond flanzerarte send gfördet,de biodiversität ide schwiiz gohds ned guet vell tier ond pflanzearte send gföhrdet
180,so luegt mer au uf de rechtigi meiziitponkt ond meind nordenne wenn pinte e pflüged,so luegt mer aso uf de rechtigi mäihziitponkt ond mäiht nor denne wenn d biinli ned flüged
181,för es longdenke liit si bispielswis zwösche nulkhomme eis ond nolkom achtmillisivwer,för es longeröntge liit sie biispelswiis zwösche noll komma eis ond noll komma acht millisievert
182,de neptun esch däplanet wo am s wäg esch vode sonne,de neptun esch dä planet wo am wiitiste wäg esch vode sonne
183,es mönd alli teilziil konukativ erföllt sii om s hauptfiel zerfölle,eso mönd alli teilziel konjunktiv erföllt sie om s hauptziel z erfölle
184,wenn genaut fhahne sehr sch mol khet worde esch loht sech nömme festzstelle,wenn genau d fahne serst mol ghisst worde esch loht sech nömme feststelle
185,sie speicher et vell wissi blueckörperli ond bruewärtli wo sic han uuschötte,sie speicheret vell wissi bluetkörperli ond bluetplättli wo si chan usschötte
186,nach sinere promotion hed er wald ahgfange sech em aut en sport zuet z wärde,nach sinere promotion heder bald agfange sech em autorennsport zuezwände
187,es esch allerdengs nor es zwösche höch,es esch allerdengs nor es zwöschehöch
188,ie grose ta vo mettlond südaouropa dor om sonnegs ond dtrochnigs wätter,e grosse teil vo mettel ond südeuropa dorom sonnigs ond trochnigs wätter
189,es esch r chadan ond si wet inne öwis biete,es esch ramadan ond sie wett ehne öppis biete
190,das bedüted glichziitig au neizom wäg fode schwiiz omf d urnersee,das bedüüted glichziitig au nei zom wäg vode schwiiz om de urnersee
191,ärwiisst uf de früebarocksi meister caravagio wo sogar en mörder gsi seg,er wiist uf de früehbarocki meister caravaggio wo sogar en mörder gsi seg
192,fel vo sine kollege seged a as gstorbe seit de dtre,vell vo sine kollege seged a aids gstorbe seit de tree
193,di beide fleckboxe s end borge ond selled em iral ondersuecht wärde,di beide blackboxe send borge ond selled em iran ondersuecht wärde
194,d amerikaner hend s nachem stotzom diktator sadam hussthein ned gschaft för roch ond stabilität sorge,d amerikaner hends nachem storz vom diktator saddam hussein ned gschafft för rueh ond stabilität zsorge
195,sini wou f ode agression en aeiti esch relatif höch,s niveau vode aggression en haiti esch relativ höch
196,dena ostexspbehrter klärt wass bes zom ändie vom done tramf sider ams ziit noch apatiere,de nahostexpert erklärt was bes zom ändi vom donald trum sinere amtsziit no cha passiere
197,de marcel dobler ode fdpelid aber öberraschend dütlech hendere m rolandri no büchel vo d sfup,de marcel dobler vode fdp liit aber öberraschend dütlech hender em roland rino büchel vode svp
198,om d jor tuusigändi hets nou borde sine höeponkt reicht mettelrwile nähmed zale aber scho weder ab,um d johrtuusigwändi het s snowboarde sine höheponkt erreicht mettlerwiile nämed d zahle aber scho weder ab
199,du machsch es par en parad,du machsch es bad för ehn parat
200,du rüehrsch wenes metli,du rüehrsch wienes meitli
201,mängisch estchaz omme wener ufacht mängsh schloft si mänge cpoutz i sech mängischpillt si sogar jag d staubpfusel oder rotz met de tote flügen ufem fänster semms,mängisch esch d chatz ome wenner ufwacht mängisch schloft sie mängisch potzt sie sech mängisch spelt sie sogar jagt es staubfuseli oder rotzt met de tote flüge ofem fänstersimms
202,förde emol deubs cef pterkurer chönd sosini kaniere zänggoh,för de ehmolig ubschef peter kurer chönnti so sini karriere z änd goh
203,ome söll ändlech met de subventionierig vo fossile brönnstoff uüre,ond mer sell ändlech met de subventionierig vo fossile brönnstoff ufhöre
204,är glaubt das be de verwandeg haug emmer alli rote bluetkörpeli verdröckt wärded,är glaubt dass bede verwandlig vom hulk emmer alli rote bluetkörperli verdröckt wärded
205,bliibt das so chönnd di globali erfärmig onn drü komma füf grad oder me zuenäh wartet uneb,blibt das so chönnt di globali erwärmig om drü komma füf grad oder meh zuenäh warnt d unep
206,nach lang em hin ond här hemmer üssrede dech änggöltig vom verein abzwise,nach langem hin ond här hemmer üs entschede dech äntgöltig vom verein abzwiise
207,de elgereko het vell ergüzösi belder ond porteres usgmolhlt,de el greco hed vell religiösi belder ond portraits usgmolt
208,en familiedrama werden stüüri triber baretiert wo bescholdiget werd bestächigsgälder ahgnohz häd,im familiedrama werd en stüüritriiber porträtiert wo bescholdiget werd bestächigsgälder agnoh zha
209,sprächer betoned dasses ned drom gieng scholdigitz nehme sonder d ufklärig voraztriebe,sprächer betoned dases ned drom gieng scholdigi z nenne sonder d ufklärig voraaztriibe
210,ech mache die klät sälber ond vertaufe si,ech mache die grät sälber ond verchaufe sie
211,si schnortt emmer wemr sie streichlet hed,sie schnurrt emmer wemmer si gstreichlet hed
212,eh floges e auto ah,ech lueges em auto ah
