,pred_str,text
40,e dem familiedrahma werden stüritrieber potreisiert wo bescholdigt werd bestächigscälder ahgnohtzah,idem familiedrama werd en stüritrieber portraitiert wo bescholdigt werd bestechigsgälder ahgno zha
41,die meischtes szenn ond dialö hendi provisiert worde,die meiste szene ond dialög send improvisiert worde
42,i be dahs stöckg grad nach minere lune ame provisiere,ich be das stöck grad nach minere lune am improvisiere
43,er het nie  glehrt rede het ne glache ond i absoluti sexsuelli ond finanzelliglich göldigkeit zeigt,er het nie glert rede het nie glachet ond het absoluti sexuelli ond finanzielle glichgöltigkeit zeigt
44,er esch nömme welopf wil sis scprödlito het,er esch nöme velo gfahre well sis födli weh do het
45,sahmehh sech d nase grebe,sam het sech dnase grebe
46,genaue so hani coutz mete ersti gsehhan,genau eso hani gluegt woni de ersti gseh han
47,er het d hand usgscreckt ond em schin fode lampeani gseh das zwoi fo sine chnö chel ufgschöfft send gsi ond blüetet händ,er het dhand usgstreckt ond em schien fode lampe hani gseh dass zwei fo sine chnöchel ufgschörft send gsi ond blüetet händ
48,usglent hani s ned gstohle,usglehnt hanis ned gstohle
49,wenne abe störnt ond schneit esch de frelhig nöme wiit,wens aber störmt ond schneit esch de früehlig nöme wit
50,si tant ent jede mode förzaht,sie tanzt met jedem wo deför zahlt
51,mie wärde wahrschinlech ali onecholfe se,mer wärde wahrschindlech alli onbeholfe si
52,d sunna bliibt üs erhaltä und zgar bis mitti nami,d sunnä blibt üs erhautä und zwar bis mitti nami
53,o der hutkontaktt mit dänä öl isch gsundheidliech unbedänklich,o dr hutkontakt mit denä öl isch gsundheitlech unbedänklech
54,ert wärdä bsunders dachbaukä und beschtandteilä für bärghöttä produziert,dert wärdä bsunders dachbaukä und beschtandteilä für bärghüttä produziert
55,är isch einä vodä mittbegründär vom jungä dütschwizer schpiufum,är sich einä vodä mitbegründer vom jungä dütschschwizer schpiufium
56,aus frou het sich d nmüechkeit vorä habilitation müssä erkämpfä,aus frou hetsi sech d müglechkeit vorä habilitation müesse erkämpfä
57,d parbiudig isch fürnä reiä vo tieraartä sehr gründlech unger suecht wordä,d paarbiudig isch fürne reihe vo tierartä sehr gründlech ungersuecht wordä
58,schnau ischer idi dameligi volkszehnä integriert wordä und isch zume bekantä fingerpickin gitarischt wordä,schnäu ischer idi damaligi folkszenä integriert wordä und isch zumene bekanntä fingerpickinggitarrischt wordä
59,lut em wirtschaftsesiker thomas beschorener wärdä ungernähmä zuenähmeds zu politischä aktörä,lutem wirtschaftsethiker thomas beschorner wärdä ungernähmä zuenähmend zu politischä akteurä
60,är isch gwäut wordä trotz dä defizit wo ihm si agloschtet wordä,är isch gwäut wordä trotz dä defizit wo ihm si aaglaschtet wordä
61,d grossmueter uns rotchäpppi ie schnacpimerbadi,d grossmueter und s rotchäppli die schnappimer beidi
62,das idi besser cha gsehe,dassi di besser cha gseh
63,lanwirtschaftsflächä prägäs lanherzbiud vom schwizer mittuland,landwirtschaftsflächä prägä s landschaftsbiud vom schwizer mittuland
64,breg blättrigs chnaabächrutt  die orchideisch i schwiz gschützt,breitblättrigs chnabächrut  die orchideä isch ir schwiz gschützt
65,wo obstphim schtöh chöi regulmässig gartäfögu widr gartärotschwanz oder der chpächt beobachtet wärdä,wo obschtböim schtö chöi regumässig gartävögu wi dr gartärotschwanz oder dr schpächt beobachtet wärdä
66,e knu gäuu schmätterling flatteret öber dwisä,ä knaugäubä schmätterling flatteret überd wisä
67,die drisg quadratmeter grossi landwirtschaft chöimer nid nach naturschutzlehrbuech blegä,die drissg quadratmeter grossi landwirtschaft chöimer nid nach naturschutzlehrbuech pflegä
68,äs sig iminträssä vor wüssäschaft weme thodä vor komplementärmedizin wüssnschaftlech erforscht würdä,es sig im inträssä vor wüssäschaft we methodä vor komplementärmedizin wüssäschaftlech erforscht würdä
69,abe nünzähdrüesächzg isch d verwändig vo radium verbutä wordä,ab nünzähdrüäsächzg isch d verwändig vo radium verbottä wordä
70,in lasaingeless gsäichä jogendlechi im duchnit vier aukohouwärbigä am trag,in los angeles gsächä jugendlechi im durchschnitt vier aukohouwärbigä am tag
71,d lindä isch bis i mehreri meter hööchig mit chnoue bülä und wucherigä überseit,d lindä isch bis i mehreri meter hööchi mit chnouä bülä und wucherigä ubersäit
72,dr awehrschpiler baier isch blittz schnäu fürä gschossä und het ber chopfbau vouändet,dr abwehrschpiler beier isch blitzschnäu fürägschossä und het per chopfbau vouändet
73,ä schtürmischä herbsht bringt viu gwitter u chaudä luft,ä schtürmische herbscht bringt viu gwitter und chauti luft
74,die dänischi regierig wo d buti novänder bir ireissä vo schweeädä nach dänemark wider gränzkontrouä ifüehrä,die dänischi regierig wott mitti novämber bir iireis vo schwede nach dänemark wider gränzkontrouä iifüehrä
75,so sig öpin china mit der asiatischi infrasctruktur inwesstmenbänk ä gägenentwurft zum iwff entschtandä,so sig öppä in chinä mit dr asiatischä infraschtruktur investmentbank ä gägäentwurf zum iwf entschtandä
76,handlet sech drbi um me us numänacheifä ungerricht,handlet sechs drbi um me aus numä nachhiufeungerricht
77,ss noubohrdä he si höehpunkt und jartuusigwändi erreicht mittlerwilä nähmed  zahla vo snoubortfahrer tendenziell ab,s snowboardä het si höhepunkt umd jahrtuusigwändi erreicht mittlerwilä nämä d zahlä vo snowboardfahrer tendenziell ab
78,und wi schobt mu ranaldo,und wi schtopptmä dr ronaldo
79,amsuntig und am mäntig ziit wiis sunnig,am sunntig und am mäntig zitwiis sunnig
80,si cheff bezeichnitdä as guetä frönd,si chef bezeichnet är aus guetä fründ
81,umä s höt ändlech mittersubventionierig vo vossilä brönschtof ufhörä,und mä sött ändlech mit dr subventionierig vo fossilä brönnschtoffä ufhörä
82,es isch aber chumtzs erwartä dass d nashä di rund füfäzwänzg miliardä usdoller d uesätzslich bechunt wo si für d projekt kalkuliert het,es isch aber chuum d erwartä dass d nasa die rund füfäzwänzg milliardä usdollar zuesätzlech bechunnt wosi für das projekt kalkuliert het
83,im betriib machte d r pauernap ufem betriibseigena eeh,im betriib machter dr powernap ufm betriibseigene wc
84,nobetit hie t iisdicki sächshundert bi sibähundert meter,no betreit hie d iisdicki sächshundert bis sibähundert meter
85,s wärner soziauamt isch am mäntig vormittag fürne chtellignahm nid erreichbar gsi,s bärner soziauamt isch am mäntigvormittag fürnä schtellignahm nid erreichbar gsi
86,goa het sech nu angeri ohnabhängigi schtudios aagluegt,coppola hetsech no angeri unabhängigi schtudios aagluegt
87,dänä heisi sch ä nöii exisctmzmise ufboue,dänä hetsisech ä nöii exischtänz müesse ufbouä
88,sie het sech für iri voreilige e merkig gschämmt,si hetsech für iri voreiligi bemerkig gschämt
89,s bring di hägs eifach um und pressier dermit hetsi gseit,bring die häx eifach um und pressier drmit hetsi gseit
90,si hetsech ni dervo erhout,si hetsech nie drvo erhout
91,fict wieni im nächschtä kampf het dr sida gseit,vilech gwinni im nächschtä kampf het dr scida gseit
92,und ja ich sparä ostakgäud,und ja i schparä o s trinkgäud
93,du hesch nä gän und duc gschpürtter,du heschnä gärn und das gschpürter
94,du tansisch so liecht wi nä fäderä,du tanzisch so liecht winä fäderä
95,dr staudans sötti in dr flussbieigig eiche dänk entstoh,dr staudamm sötti in dr flussbiegig aicher gelenk enstoh
96,mir hän viel mis vertrauliche dokumänt zuscue,mir hän viel mit vertrauliche dokumänt z due
97,dsegge get in sche öberal,zecke gits inzwüsche überall
98,aber dr vogel und au d kojote und d bärge sind im rezänte leckerbisse färn blibe,aber dr vogel und au d kojotä und bäre sind em rezänte leckerbissä färn bliibe
99,für ganz grossimehererszügl sindie relativ kine a kuarie ganz siche er problematisch,für ganz grossi meeressüüger sind die relativ kliine aquarie ganz sicher problematisch
100,eiantwort isch nid bekant worde,ei antwort isch nid bekannt worde
101,noch zwei ollümpische metalle und swei weltmeistertitel het dr gündepväigssini laufban beändet,noch zwei olympische medallie und zwei wältmeistertitel het dr gündepfennig sini laufbahn beändet
102,dr vorschlag isc vo de romänische eite unterstützt worde,dr vorschlag isch vo dr rumänsiche elite unterstützt worde
103,r dartus isches wiiter ufwärts gange,vo dört us isch es wiiter ufwärts gangä
104,in luzärn hämer am zitig morge hochäbel,in luzärn hänmr am zistig morge hochnäbel
105,aber nur d priesturzvörkere wird nüd ändere,aber nur d priester z fördere wird nüd ändere
106,vo däne händ säcgdachtzig kommunün prozänt en grosse wunstnochere partnerschaft,vo däne händ ganzi sächseachzigkommanün prozänt än grosse wunsch noch äre partnerschaft
107,wo au immer de polanzki mit sim neusie wärk pressänt isch chuns zu kontorverse,wo au immer de polanski mit sim neuste wärk presänt isch chunnts zu kontroversä
108,drum stönd theme wie nochaltigkeit und säilbschbestimmig vo de lokale afrikanische bevölkerig im zentrum,drum stön theme wie nochhaltigkeit und säbstbestimmig vo dr lokale afrikanische bevölkerig im zentrum
109,ich be überzügt derfor das uns de junge mensche ihri ahliege au unterbreite wän,ich bi überzügt devo dass uns die junge mensche ihri ahliege au unterbreite wän
110,trotzdäm het sich bim thema zuewandligtd istellig gänderet,trotzdäm het sich bim thema zuewanderig d ihstellig gänderet
111,s erste molssiitersessor nündzähsebenachtzigachteachtzig gin wieder alli vier spieisgkcristallkhoogele in schwiiz,s erste mol siit dr saison nünzähsiebeneachzigachteachzig gön wieder alli vier speedkristallkugele in d schwiiz
112,du wartisch bis mir di sind,du wartisch bis mir do sind
113,si het em eifach türtereknolt,si het em eifach d tür zuegknallt
114,am zistig und mittwuch nur zum teil sunnig  algemein schwielic und gwitterhaft,am zistig und mittwuch nur zum teil sunnig allgemein schwüel und gwitterhaft
115,hunderti heuischricke sitze uf em feld fasht us schliesslich ufenander si parre sich lege eijoh,hunderti heuschrecke sitze uf em fäld fast ussschliesslich ufenander si paare sich lege eier
116,ä bispiel dr ceffri fer potzi us züri het im oktober zweituusigundnünzeh für d jungi sfup kandidiert,ä biispiel dr jeffrey ferpozzi us züri het im oktober zweituusigundnünzäh für die jungi svp kandidiert
117,velichtin wäg däm im schrebekrarte im broeder hollz bibasel fascht mehrkantonsflackets gseh als schwiizerfahne,villicht sin wäge däm im schrebergarte im bruederholz bi basel fast mehr kantonsflagge z gseh als schwiizerfahne
118,noch jedem faul rüeft d mängi sofrt us dr schiitzsrichter het geit siit zum reagiere,noch jedem foul rüeft d mängi sofort us dr schiidsrichter het kei ziit zum regaiere
119,si sölle unte wassermangel glette ha und bäte sit zer mueter gotesc,si sölle unter wassermangel glitte ha drum bätte si zu dr mueter gottes
120,die erste elektrische glettisehämder kheiermer staht ghah,die erste elektrische glättiise händ no kei termostat kah
121,wo si si erneut iihohle ramme si ier gstohlsfaahrzüg mehrfach miet vollur wucht,wo si se erneut ihhole ramme si ihr gstohles fahrzüg mehrfach mit voller wucht
122,ä kurgele isch norchnäbe ihm in de pfoste vome vohbärdtach gschlage die andri henind wiiter fehlt,ä kugele isch noch näbe ihm in de pfoste vo me vorbau dach gschlage die anderi het en wiit verfehlt
123,mit enander gridet hälmer,mitänander gredet hänmr
124,wens abetr stmrt qnd schnet isch dmegig nsmüme wt,wenns aber stürm und schneit isch dr früehlig nümme wiit
125,är bewusst dä rächtsbruch vo däre art toleriecch nit,ä bewusste rächtsbruch vo däre art tolerier ich nid
126,är um art sifest,är umarmt si fest
127,ihre adu verstoht sis handwärk,ihre maa do verstoht sis handwärk
128,das a ich mir het leiste will ich i momänt hade verschaffe,das ka ich mir hüt leiste will ich im momänt hart due schaffe
129,sie isch and bet vur grossmuotter ganga und het gseit grossmuader was hesch dufer grossi  ora,sie isch an ds bett vur grossmuater ganga und het gseit grossmuater was hesch du für grossi ohra
130,alei mit dr eigena forschig und entwicgligschaffend farmamultis das nit,allei mit dr eigna forschig und entiwcklig schaffen d pharmamultis das nit
131,dr sunnawind ir stetigi strom vu gladena teili wo dsunna ins ahlend loht wirdd in shöttigna fäls r sunnasturm,dr sunnawind  dr stetigi strom vu gladena teili wo d sunna ins all entloht  wird in söttigna fäll zu nem sonnasturm
132,dia ernähren sich vorest vo heuigümper und glina eidecxsa,dia ernährend sich vorerst vu heugümper und klina eidechsa
133,binera wariation vubefider fählt dia schwarz sprenglig und fleckig,binara variation vum gefieder fehlt dia schwarz sprenklig und fleckig
134,s gefieder  ic algemein stump f schwarz gsi,ds gefieder isch allgemein stumpf schwarz gsii
135,bi dr zuisskomms sind erwarta höhr als bi dä andera aabütter,bi dr swisscom sind d erwartiga höher als bi da andera abüter
136,z gspröch het dr michaelssahli gfüaht,ds gspröch het dr michael sahli gfüahrt
137,wia langidi schucksachthann het der jäger denkt und sini bücse agleit,wia lang i di scho gsuacht hanhet dr jäger denkt und sini büchsa agleit
138,d koschischcht am glichnomiga fluss koschi isch bei drucgend,d koshischlucht am gliichnamiga fluss koshi isch beidruckend
139,als restlichtsverstärker hend sich wiissi bettöah bewäht wo in fallrichtig vu da al usgleit werden,als restlichtverstärker hend sich wissi betttüacher bewährt wo in fallrichtig vu da aal uusgleit werden
140,und dferd gits in iisland gnuag rund doplet so viel wia hünd und katza zemma,und pferd gits in island gnuag rund dopplet so viel wia hünd und katza zemma
141,nisa feckt zuda benelugstata in theater u der kioskregen platz awisertrinkelt,nicea fact zu da beneluxstaata in theater oder kinos kriagen platzaawiiser trinkgeld
142,ma könts aneh das d struktur vu noterdam grettet und in ihrer gsamtheit bewahrtig,ma könnt aneh dass d struktur vu notredame grettet und in ihrer gsamtheit bewahrt sig
143,d schwingerhosa as starkstuck wig,d schwingerhosa as starks stuck schwiz
144,sit däg stöhnd panzser an der nshnulmol dr brachtmeiler vu woschinktan parat,sit täg stön d panzer an dr national mall dr prachtmeila vu washington parat
145,warum hend sie eigentlich dütschland im aug,warum hend sie eigentlich dütschland im aug
146,das ghöri zunegaoub würdia klima politik,das ghöri zu nara glaubwürdiga klimapolitik
147,miar sind zuhkunft und wenntd mitbestimma seit dr simonkustinger,miar sind d zuakunft und wennd mitbestimma seit dr simon köstinger
148,dr marsieldobler vu der ftp ligt aber überraschend dütich hinter am ronaldrinu bruchel vu dr svpzruck,dr marcel dobler vu dr fdp liggt aber überraschend dütlich hinter am ronald rino büchel vu dr svp zruck
149,d kradettaspiler het aber numa gmeint miar mönds lo wenia sowiso schloh,dr kadettaspieler het aber numa gmeint miar müand slowenia sowieso schloh
150,sho afangs sason siggts tztiel für arzenal gsii dr meistertitel noch zweitusigundzwölfwieder z gwöünna,scho afang saison sig ds ziel für arsenal gsi dr meistertitel noch zweituusigzwölf wieder z gwünna
151,au ir viar wiitera fäll sind dlabor unter sochiga no uusstilend,au bi viar wiitera fäll sind d laboruntersuachiga no uustehend
152,wen d maschina vorsichtig het dr janzen hin zuagfüagt,wend dmaschina vorsichtig het dr janson hinzuagfüagt
153,am sunntig und am mäntig sunnigi abschnitte de abeau gewölkt,am sunntig und am mentig sunnigi abschnitt drneba au bewölkt
154,d belder sind prezise wiea moderni produktfotografia mit alta rekuisita,d bilder sind präzise wia moderni produktfotografia mit alta requisita
155,d müa hege sich aber uszahlt hüüt sind sini scho sicher,d müaha hegend sich aber uszahlt hüüt sind sini schof sicher
156,gegenüber kassasturz üsseretd sie sich uf grund vum laufenda verfara nit,geganüber kassasturzüsseret sie sich ufgrund vum laufenda verfahra nit
157,mit dr ahavu stüürfvorlag hend dr bundesrot und s parllment ümber d partigrenza ussa köhna öberzüga,mit dr ahvstüürvorlag hend dr bundesrot und ds parlament über d parteigrenza ussa könna überzüüga
158,dia offana sandala vur lta sason wirdi no mol so richtig uusträga,dia offena sandala vur letschta saison werd i nomol so richtig uusträga
159,dr ältischti son leon flörtut häftig mit ira und si erlegt balde im scharm,dr ältisti sohn leon flirtet heftig mit ihra und sie erliggt bald sinem charme
160,no nie hani someni glust uf di üt ghah,no nia han i so wenig lust uf di wia hüt kah
161,ei oder zweimohl hani gärtner gseh wo im rega gschafft hend wobi ihri mähmaschina gspuckt und gorbst hend,ei oder zwei mol han i gärtner gseh wo im rega gschafft hend wobii ihri mähmaschina gspuckt und gorpst hend
162,i han mer zauto agluagt,i han mer ds auto aagluagt
163,es isch gsi als het ihm as denkmol vum socgel gschopft,es isch gsi als hetti ma es denkmol vum sockel gschupft
164,wenn du pressiarsch erreicht da vor sunna ufgang dstross,wenn du pressiarsch erreichsch no vor sunnauufgang d stross
165,i han di er dia da teia mussoziart,i han diar dia dateia mol sortiart
166,sie spt was du spürsch,sie spürt was du spürsch
167,dstufe esch en absolute zahle giochronologisch vo öp milione bes öppe miglpioneor,d stufe esch en absolute zahle geochronologisch vo öppe millione bes öppe millione johr
168,aber är hed a ned weder sproch,aber är hed au ned wedersproche
169,s bekantischte biispil esch sozialkredit sistem wo in chiar brobt wird,s bekanntiste bispel eschs sozialkreditsystem wo en china erprobt werd
170,schlächt vezeu esch dass entim schnell schade nemmt ond e so sini aktivität verlüert,s schlächte dra esch dass s enzym schnell schade nemmt ond eso sini aktivität verlührt
171,die alli rechtige esch dankerode vo ese ond wälderomgäh,i alli rechtige esch dankerode vo wise ond wälder omgäh
172,di chemi esctruktor ändlert scarcht dere vo fluegsettin,di chemischi struktur ähnled starch dere vo fluoxetin
173,dromdart esch mndans einzge profiletapperenne in dtschland,d rondfahrt esch momentan s einzige profietapperenne en dütschland
174,är esch eine fode metpegröde vom jonge düütshschwiizer spelfe,är esch eine vode metbegrönder vom jonge dütschschwiizer spelfelm
175,i de vereinige staate werd traditionel awienachte oder neujohr tronke,i de vereinigte staate werds traditionell a wiehnachte oder neujohr tronke
176,lie haned unterdesse ehri domheit iigseh,d liane hed onderdesse ehri dommheit igseh
177,in zöri heist früeligs fäschtzsächsi lüte,en zöri heisst s früehligsfäst sächsilüüte
178,ueter pflanztzder salbe ah sinehof esch zemlic gross nachd bulgarische marstäb,fuetter pflanzt er sälber ah sine hof esch zemmlech gross nach bulgarische massstäb
179,de büediversität ide schwiiz gohts ned guet vell weer ond pflanzenarte send gfördet,de biodiversität ide schwiiz gohds ned guet vell tier ond pflanzearte send gföhrdet
180,so lueg mer au of de rechtigi meiziitponkt ond meit nor drenne wenn d binti ned pflüged,so luegt mer aso uf de rechtigi mäihziitponkt ond mäiht nor denne wenn d biinli ned flüged
181,för es longedenke li si bispelswiis zwösche nukome eis ond nol kome acht millisiwer,för es longeröntge liit sie biispelswiis zwösche noll komma eis ond noll komma acht millisievert
182,de nabtun esch därplanet wo am sce wäg esch vode sonne,de neptun esch dä planet wo am wiitiste wäg esch vode sonne
183,es mönd alli teillziel konjuktiv erföllt sii om s hauptspiel zerfölle,eso mönd alli teilziel konjunktiv erföllt sie om s hauptziel z erfölle
184,wenn genaud fahne sehr stmol ket worde esc gtoht sech nömme feststelle,wenn genau d fahne serst mol ghisst worde esch loht sech nömme feststelle
185,sie speicheret vell wills sie bluegkörperli ond bluewärtgli wo siechan us schötte,sie speicheret vell wissi bluetkörperli ond bluetplättli wo si chan usschötte
186,nach sinere promotion heder bald ahgfange sech em auto en sport zue zwände,nach sinere promotion heder bald agfange sech em autorennsport zuezwände
187,es esch allerdengs nuor es zwösche hö,es esch allerdengs nor es zwöschehöch
188,i grosse teil vo mttelond südauropa dor m sonnags ond trochnigs wätter,e grosse teil vo mettel ond südeuropa dorom sonnigs ond trochnigs wätter
189,es esch cadan ond si wett inne ö wis biete,es esch ramadan ond sie wett ehne öppis biete
190,das bedütet glichziitig au nei zom äg vode schwiiz of de urnersee,das bedüüted glichziitig au nei zom wäg vode schwiiz om de urnersee
191,är wis uf de früebarockisce meistere caravagio wo sogar en örder gsi seg,er wiist uf de früehbarocki meister caravaggio wo sogar en mörder gsi seg
192,fhel vo sine kolege segeda eis gstorbe seit de dree,vell vo sine kollege seged a aids gstorbe seit de tree
193,die beide fleckbloxse s end borge ond selled em iran ondersuecht wärde,di beide blackboxe send borge ond selled em iran ondersuecht wärde
194,d amerikaner hends nachem storzom diktator sadam hushein ned gschafft för hh ond stabilität sorge,d amerikaner hends nachem storz vom diktator saddam hussein ned gschafft för rueh ond stabilität zsorge
195,sini wo vode agression em aiti esch elatif höch,s niveau vode aggression en haiti esch relativ höch
196,denahostegperter klährt was bes zom ändi vom donn tramp siner ams ziit noch apassiere,de nahostexpert erklärt was bes zom ändi vom donald trum sinere amtsziit no cha passiere
197,de marsel doble vode fdplid aber öberrassend dsütlech henderem rolandrei no böchel fod svup,de marcel dobler vode fdp liit aber öberraschend dütlech hender em roland rino büchel vode svp
198,om d jor tusigkändi het d noborde sine höeponkt greicht mettelrwiler nähmed zahle aber scho weder ab,um d johrtuusigwändi het s snowboarde sine höheponkt erreicht mettlerwiile nämed d zahle aber scho weder ab
199,du machsch es par  en parad,du machsch es bad för ehn parat
200,du rüehrsch wenes magli,du rüehrsch wienes meitli
201,mängischesch tchatz omewenner uffwacht mängsh schloftzsi mängispotzsie sech mängish spilt si sogarr jag ds staubpfuseli oder rotz met de tote flügen uem fänstersems,mängisch esch d chatz ome wenner ufwacht mängisch schloft sie mängisch potzt sie sech mängisch spelt sie sogar jagt es staubfuseli oder rotzt met de tote flüge ofem fänstersimms
202,förd e moldi ubs shef petr kurer chönd sosini kaere zänggoh,för de ehmolig ubschef peter kurer chönnti so sini karriere z änd goh
203,om e sel ändlech me de subventionierig vo vossile brönnstoff uöre,ond mer sell ändlech met de subventionierig vo fossile brönnstoff ufhöre
204,är glaubt dass be de verwuandigv halg emmer alli rotebluetkörperli verdröckt wärded,är glaubt dass bede verwandlig vom hulk emmer alli rote bluetkörperli verdröckt wärded
205,blibt das so chönd di globali erfärmig om drü koma füf grad oder me zuenäh warted uneb,blibt das so chönnt di globali erwärmig om drü komma füf grad oder meh zuenäh warnt d unep
206,na chlang em hin ond här hemmer üsgcrede sech änggöltig vom verein abzwiise,nach langem hin ond här hemmer üs entschede dech äntgöltig vom verein abzwiise
207,de elgrecko het vell rrigiösi belder ond fortres usgmalt,de el greco hed vell religiösi belder ond portraits usgmolt
208,en familiedrama werden stöüri trieber paretiert wo bescholdiget werd bestächigsgälder ahgnalzha,im familiedrama werd en stüüritriiber porträtiert wo bescholdiget werd bestächigsgälder agnoh zha
209,sprächer betoned dasses ned drom gieng scholdigi z nehme sondern d ufklärig voraztriibe,sprächer betoned dases ned drom gieng scholdigi z nenne sonder d ufklärig voraaztriibe
210,ech mache die korlät sälber ond verauf fe si,ech mache die grät sälber ond verchaufe sie
211,sie schnort emmer heme sieh streichlet hed,sie schnurrt emmer wemmer si gstreichlet hed
