,pred_str,text
33,esch dtrennig fo dene beide ebeni net problematisch,esch dtrennig fodene beidne ebeni ned problematisch
34,das esch eri dretti kanditatur för de ständeolt,das esch eri dretti kandidatur för de ständerot
35,sgrotchäppli het sech ugluegt ond het sech dänkt dass fröschi blueme de grossmuetter secher wörde guettue,srotchäppli het sech omgluegt ond het sech dänkt dass fröschi blueme de grossmuetter secher wörde guet due
36,bsonders wenn seneomchreis bereits weldi orchidee get,bsonders wenns im nahe omchreis bereits weldi orchidee geht
37,allerdengs send dröhre dorchmässig för velli bienearte zgross,allerdengs send die röhredorchmässer för vell bienearte zgross
38,ausmogemonitoring werd zwoitusigondnünzäh ufel gfahre ond an es par stelle wie thusis tochna rens chur oder zitzers erwitert,au smoggemonitoring werd zwoitusigondnünzäh ufegfahre ond anes paar stelle wie thusis dornaterns chur ond zizers erwiteret
39,e dem nationalpark häbe onter andere kängurus calas ond ameisige,edem nationalpark läbe onter anterem kängurus koalas ond ameiseegel
40,zglichen institut hetd esch o wenige täg zahle vorgleit nach dene sid abholzig om rgewald trasandbeschlünige,sgliche institut het erscht vor wenige täg zahle vorgleiht nachdene sie dabholzig fom rägewald rassant beschlünige
41,eusri chüeh gänd velme melch als das wos chalb brucht,eusi chüeh gänd vell meh melch als das wo es chalb brucht
42,me starchem nederschlag cha pasiere dass dnehrstofusegschwemt wärde ond es abwassergrote,be starchem nederschlag chas passiere dass nährstoff usegschwämmt wärde ond es abwasser grote
43,edem er bäch staut trett  swasser öber dufer ond öberschwemmt sackerland,edem er bäch staut trett swasser öber dufer ond öbersdchwämmt sackerland
44,de konsum fo pardidroge esch hoi lotterie,de konsum fo partydroge esch oft e lotterie
45,duberkulose eschen dor hueschendi erchrankti öberdrumloft öberträbendi chrankheit,dtuberkulose esch en dor hueschtendi erchrankti öber drumloft öbertragendi chrankheit
46,de typischi maserehutusschlag folgt ersht vierzäh spöter,de typischi maserehutusschlag folgt erscht vier täg spöter
47,milan scmeider het medizin neurowüsseschafte ond philosophie studiert,milan scheidegger het medizin neurowösseschafte ond philosophie studiert
48,demet selle onnötigi testts ond behandlige vermehl wärde,demet sölle onnötigi teschts ond behanldige vermede wärde
49,speler ede koparaativer spelthorie erhalte dodegäge ustahlige wo of zwu viler brue,speler ede kooperative speltheorie erhalte degäge uszahlige wo of zwoi pfiler beruhe
50,osserdem heter ade kampagne eusi elf gäg rasesmus teil gno,osserdem heter ade campagne eusi elf gäge rassismus teilgno
51,sie eiglecht osserdem en vorhersag fom kommende wäter,sie ermöglecht osserdem en vorhersag vom kommende wätter
52,sie sprecht osserdm flüssend hochinesisch japanisch änglisch ond koreanisch,sie sprecht osserdem flüssend hochchinesisch japanisch änglisch ond koreanisch
53,de isabe ere vater stammt os ghana ond leferet de gschecht de wechtig afrikanisch andigsstrang,de isabel ere vater stammt os ghana ond leferet de gschecht de wechtig afrikanisch handligsstrang
54,drart ghört zo de sklavverhalte ameisene,die art ghört zode sklavehaltende ameisi
55,er chönnti nie e mönsch verletze oder betrüge,er chönnti nie en mönsch verletzte oder betrüge
56,rechtig warm esches wieterhen em tessin met achtzäg grad,rechtig warm esches wieterhen em tessin met achtzäh grad
57,es haltet neu ebe bis am donnschtig he,es haltet no öppe bis am donnschtig he
58,südweschtlech fo os wörkt no es schwachs hochtogebiet,südweschtlech fo eus wörkt no es schwachs hochdrockgebiet
59,söscht esches send zemlech sonnige tag öber witi streckine,söscht esches en zemlech sonnige tag öber witi streckine
60,am samstig fallt e e dschneefallgränze scho öpis ontertusig meter,am samschtig fallt dene dschneefallgrenze scho öppis onter tusig meter
61,de ziend fom wescte her meh ond meh schleierwolcke uf,de ziehnd vom weschte her meh ond meh schleierwolche uf
62,es ech ned mehrheitlech troche zblibe,es schint mehrheitlech troche zbliebe
63,mer erwarte e kalte wenter,mer erwarte e chalte wenter
64,mai ond juli wärde rekordwarm ond au de juli ned melder,mai ond juni wärde rekordwarm ond au de juli ned melder
65,ond resser gehts en island gnuegrond dop so vell wie hond ond chatze zäme,ond rösser gehts en island gnueg rond doppelt so vell wie hond ond chatze zäme
66,sie begleitet dgfängnisinsalse gmeinsam,sie begleite dgfängnisensasse gmeinsam
67,aber crountfarig staned för kulturprojekt wo ofemene konventionele wäg wenig chance händ för fördergäld,aber crowdfounding bliebt spannend för kulturprojekt wo ofeme konventionelle wäg wenig chance händ of fördergäld
68,neise fagt zode benelüxstate e theater erkinos bechömmed platziwiser trenkgäld,nicer fact zode beneluxstaate e theater oder kinos bechömme dplatziwiser trenkgäld
69,sgoeshus het aber bis höt grossiifloss au ede politick,skönigshus het aber bis höt grosse ifloss au ede politik
70,will dssnb aber vemide wet dass de franke sech zom euro starch ufwärdet wer side zins wahrschinlech net vor de ezpufärde,will dsnb aber vermiedet wett dass de franke sech zom euro starch ufwärtet werd die se zens wahrschindlech ned vor de ezb ufwärte
71,es esch ehm au glonge sech om image fode kaimalestische cvp als elitere ond sekuläre partei zsyschtanziere,es esch ehm au glonge sech fom image fode kemalestische chp als elitäri ond säkuläri partei zdistanziere
72,glichzitig haltet de unosecherheitsrot sini sanktione gäge nordkorea ufrächt,glichzitig haltet de unosecherheitsrot sini sanktione gäge nordkore ufrächt
73,kal brouner stellverträtende generaldirektor fode organisation erklärt werom dveto trotzdem net tod esch,karl brauner stellverträtende generaldirektor fode organisation erklärt werom dwto trotzdem ned tod esch
74,wo bi ofem puzin kimgepfel ned karworde esch woren die secherheitsgarantie genau bestoh wörd,wobi ofem putinkimgepfel ned klar worde esch woren die secherheitsgarantie genau bestoh wörd
75,pur erhaltet dför einersits diräktsahlige vom bond sie chönne aber am markt au meh verlange,dbure erhalte dodeför einersits direktszahlige fom bond sie chönne aber am markt au meh verlange
76,dhainamequelle fo politiker stammt fo private zuewänige,dhauptinahmequelle fo politiker stammt fo private zuewändige
77,jet esch bekannt worde dass duesad zuesätzlechi politiker ishetze wet zom tölfälder em oshte fo syrie zschötze,jetzt esch bekannt worde dass dusa zuesätzlechi politiker isetzte wett zom dölfälder em oschte fo syrie zschötze
78,so drängt sech kei witeri lockerig o gäldpolitik uf omd dwertschaft azscriebe,so drängt sech kei witeri lockerig fode gäldpolitik uf um dwertschaft ahzschiebe
79,ehm esch öppis vorgorfe worde dasser versuecht het ehn es ermettligsverfahre izgrife,em esch öppif vorgworfe worde dasser versuecht het enes ermettligfsverfahre ihzgriffe
80,au wenen zötiri verzögerigstaklig natüelech legidim esch,au wenn en söttigi verzögerigstaktik natürlech legitim esch
81,werom fendet woitusigondachzäh ond zwoitusigonünzäh emmer me stemmberächtigti das dpolitik dsache nömeso räct emgreff het,werom fende zwoitusigondachtzäh ond zwoitusigondnünzäh emmer meh stemmberächtigt dass dpolitik dsache nöme so rächt em greff het
82,daseom heigi aber ned so rechtig es beld fode neutrale schwiz passt,das wederom heigi aber ned so rechtig es beld fode neutrale schiwz passt
83,gueti nachrecte för alli schwizer tenisfs destan varika chehrt nöchschwoche en akapuco ofd atptur zrug,gueti nachrichte für alli schwizer tennisfans de stan wawrinka chehrt nächst woche in acapulco ufd atptour zrogg
84,dhochspröngerin salome lang het ade halleschwizermeischterschafte e neue landesrekord gmacht,dhochsprengerin salome lang het ade halleschwizermeischterschafte e neue landesrekord gmacht
85,de diopräsidänt cristian contanta esch trotz verheltnismässigdiplomatische wot ned ome begreff sportlech versäge omecho,de sionpräsident christian constantin esch trotz verhältnismässig diplomatische wort ned ume begriff sportlechs versage omecho
86,de gänfer zenter esch ede nbs bede haseroggets zomene stomspeler gwachse,de gänfer center esch ede nbs bede houston rockets zomene stammspeler gwachse
87,er het sech guet vorbereitet,er het sech guet vorbereitet
88,homsbereiter ssus vor,hommes bereitet scho shus vor
89,du wartisch bes mer losend,du wartisch besmer do send
90,du chersch de wage ond rändisch ehn em ter pazis hus,du chersch de wage ond wendisch ehn henter patsys hus
91,mer händ ehne do ongrüehrt,mer hend ehn e torm grüehrt
92,das granze gräd öber eri mueter wüehlt ech wahrschindlech uf familetweki wohlwollend,das ganze gerede öber ehri muetter wüehlt dech wahrschindlech uf formuliert vicki wohlwollend
93,ich ha mech dor  regierigsonterlage fode firma gwüehlt ond sie esch tatsächlech gmein nötz,ich han mech dor dregierigsonterlage fode firma gwüehlt ond sie esch tatsächlich gmeinnütz
94,sie händ sech öber e ganzi wäg zankt wo de jöngling igschlage het,sie hend sech öbere ganzi wäg zankt wo de jöngling ihgschlage het
95,er het dochoche sälber ufgässe,er het de chueche sälber ufgässe
96,dsr hueche znacht ond getränke gnz oftmolsagebot,dessert chueche znacht ond getränk ergänze oftmols sagebot
97,wie lang gohts äch bes gwette direkt ober de wanderer esch,wie lang gohts ächt bes sgwetter diräkt öber de wanderer esch
98,chorz aber heftig hagelschuere händ em sommer hochsaison,chorz aber heftig hagelschure hend im sommer hochsaison
99,de oktober brengt offmols grossi schneefäll ond dodemet de wenteretalte,de oktober brengt oftmols grossi schneefäll ond dodemet de wenter ed alpe
100,am samstigmorge esches recht sonnig,am samstigmorge esches rächt sonnig
101,prognose för enden bissen,prognose för in den bissen
102,de spar ond stürdrockesch do,de spar on stürdrock esch do
103,edi glichi kerbe schloht economie suissdrektorin monika rühl,edie glichi kerbe schloht economiesuissedirektorin monika rühl
104,i wördi dass heikel betrachte will dete esch de kenntnisstand fode wösseschaft ned zo edütig wiebem klimawandel,ich wördi das als heikel betrachte will dete esch de kenntnisstand fode wösseschaft ned so eidütig wie bem klimawandel
105,pilot pjekt för vier johr em jana statt es pilotprojekt hance ksr met vierezwänzg kender,pilotprojekt för vier johr em januar startet spilotprojekt chance ksr met vierezwänzg chender
106,er rekonstriert för sini arbeiter änti diäte fo stars os kulturpolitik ond wösseschaft,er rekonstruiert för sini arbeiter ächti diäte fo stars os kultur politik ond wösseschaft
107,de digitali wandel wartet ned of dschwez,de digitali wandel wartet ned of dschwiz
108,mi ha de idrock hah dasses sech om es lenks alege handlet,mer cha de idrock ha dasses sech om es links ahlege handlet
109,zelle wärde mitem schederer zegetscht,dzälle wärde meteme schräderer zerquetscht
110,instagram werd also ene öberzügigsarbe leiscte mösse damet sis vertraue fode awände gwönne chönt,instagram werd also no öberzügigsarbeit leischte müesse damet sie svertraue fode awänder gwönne chönne
111,met  chli glöck probliziere mer sbeld andi woche,met echliglöck publiziere mer sbeld ändi woche
112,de esch be klimapolitische frog eher of dbrämse träte,de esch be klimapolitische froge eher of dbrämse trätte
113,dass zern verbrocht met sinere forschig e teratstond strompro johr,das cern verbrucht met sinere forschig e terrawattstond strom pro johr
114,dorom fasst dstudie temperature bes zo zwoitusig metertüfi,dorom omfasst die studie temperature bes zu zwoitusig meter tüfi
115,hersteller bi fw tsla oder opel versprächi enchonde en läbenszit fo acht johr,herschteller wie vw tesla oder opel verspräche erne chonde en lebenszit fo acht johr
116,spannig pure au bem ständerot fash d hälfti fodemtierende trett nöme ah,spannig pur au bem ständerot fast dhälfti fode amtierende trett nöme ah
117,zbondesamt för bevölkerigsschotz het sie onterstötzt,sbondesamt för bevölkerisschotz het sie onterstötzt
118,insbesondere ene de dütschschwiz hämer zwenig platz fo ossländische gfahrendi,insbesonderi ede dütschschwiz hämmer zwenig platz för osländischi fahrendi
119,ene fraktionsübegrifendie enterpelation vo verschedene fraktionsmetgeder verlangt en,en fraktionsübergriefende interpelation fo verschedene fraktionsmetgleder verlangt en
120,er het sie die ganzi zit ond lang ahgstarrt,er hett sie die ganzi zit ond lang agstarrt
121,dänksch das öpsher em extra schadet,denksch das öpper ehm extra schadet
122,de ous het behaptet dass ehm sin uftrag fom creklethon kontrolle öber sämtlechi schettelaktivitäte ge het,de joyce het behauptet dass ihm sin uftrag fom shakleton dkontrolle öber sämtlechi schletteaktivitäte geh het
123,deltisch sonleon flörtet heftig met ehre ond sie werd sim scharm bald erläge,de ältischt sohn leon flirtet heftig met ehre ond sie werd sim charme bald erläge
124,de metender esch en apson colege ond ede cris curch en oxfordischul gang,de mackinder esch am epsom college ond ide christ church en oxford ed schuel gange
125,dbetriebergselschaft fode hamborger bergtorfer isebahn esch ede berlin haborger eisenbahn age ufgange,dbetriebergsellschaft fode hamburgerbergerdorfer isebahn esch ede berlinhamburger eisenbahnag ufgange
126,jo er het sech i alt e there gsetzt,jo er het sech jetzt halt det häregsetzt
127,die chlini chrable scho dör die ganzi sonig,die chlini chrabblet scho dor die ganzi wohnig
128,fo mer us gse hter alles gmiht,fomer usgseh heter alles gmacht
129,sinsth vode prollin e,sie nascht fode praline
130,mini frönde send de bärg abe gsecklet,mini frönde send de bärg abegsecklet
131,grad nacha heter sech gschämt,grad nochher heter sech gschämt
132,die altesucher händ hals lut gschompfe dass sin huetzgros seigi,theaterbsuecher händ halslut gschompfe dass sin huet zgross seigi
133,a esch müesse gseh wie schnel de schaffet,du hättisch müesse gseh wie schnäll de schaffet
134,han sie no nie zo gseh,han sie nonie zuvor gseh
135,aber sin chopf esch usgrueg gsi,aber sin chopf esch usgrueht gsi
136,ich wohne emene chline hotel derhole mech,ich wohne emene chline hotel ond erhole mech
137,er het sech jie defo erholt,sie het sech nie defo erholt
138,es esch emmer en froif füde läbe wieder gwönsch,es esch emmer en freud zerläbe wie du gönnsch
139,ich wett ned dasse as gspürsch,ich wett ned dass du das gspürsch
140,so strecksch du em babi keis neus chöpli wie mis alte mami emmer seit,so strecksch du em baby keis neus chöppli wie mis alte mami emmer seit
141,er het ned me di genialli rafines gräcnet wo en lenbani gorsamkeit gägeöber de gsetz erzwonge het,er het ned met de geniale raffiness grächnet wo en lynchbany ghorsamkeit gägeöber de gsetz erzwonge hät
142,r sälber het kei gedanke medra verschwädet,er sälber het kei gedanke meh dra verschwändet
143,nordeuropär send alles anderi als onbezwengbar ond trotzdem verlüt dschwiz met eis zo zwoi,dnoreuropäer send alles anderi als onbezwengbar  ond trotzdem verlürt dschwiz met eis zu zwoi
144,klagene wäge ere strafnon tz bisit fast keini ge seit e gössi,klagene wäge dere strafnorm hets bis jetzt fast keini gäh seit de gössi
145,bi schwürmä isch ä eiteiligä aazug mit ermu üblech,bim schwümmä isch ä eiteiligä aazug mit ermu üblech
146,dei jaggä gschider ab süschertrinksch no,zieh d jaggä gschider ab süsch erschticksch no
147,är luegtsä erschtunt aa,är luegtse erschtuunt a
148,die disjährigi retroschpektivä ischem schpagetti western gwidmet gsi,dei disjährigi retroschpektivä isch am spaghetti western gwidmet gsi
149,nidwaudä wiis si zwöituusigeuf die tiefschti ungernämensschtüürbelaschig vo aunä kantön uf,nidwaudä wiist sit zwöituusigeuf die tiefschti ungernämensschtüürbelaschtig vo aunä kantön uf
150,und soch sini ötere noma vo vorna afa,u so chöi sini euterä nomau vo vornä aafa
151,dr sinzemstor het deilä vo sinä bsitzigä verchouft um schträfchönnä zzaä,dr sinzendorf het teile vo sinä bsitzigä verchouft um d schtraf chönnä z zahlä
152,auso hürtä uf öppis wartä,aus würder uf öpis wartä
153,i ha mitterä diskutiert ha ghadret und zanget aber si isch harnäckig blibä,i ha mitere diskutiert ha ghaderet und zangget aber si isch hartnäckig blibä
154,es bischpiu amason isch au s claudaabieter drzue übergangä säubercomputer chips zentwärfä und z produzierä seit dr buchmann,es bischpiu amazon isch aus cloudaabieter drzue übergangä säuber computerchips d entwörfä und z produziere seit dr buchmann
155,d beschtürig wird vor bundesmonopolverwautig für brantwii verwautet,d beschtüürig wird vor bundesmonopolverwautig für branntwii verwautet
156,nachem hautäpunkt busenbergschindehard fougt ä grösseri rächtskurv s tau wird der zuernämend breiter,nachem hautepunkt busenbergschindahard fougt ä grösseri rächtskurvä s tau wird der zuenähmend breiter
157,markant isch s buntä laiout vo magazin gsi entwicklet vom profässer in kommunikationsdiseiner lo bräier,markant isch s buntä layout vom magazin gsi entwicklet vom profässer in kommunikationsdesigner lo breier
158,är isch einä vodä mitbegründä vom jungä düttschwizer schpiufeum,är sich einä vodä mitbegründer vom jungä dütschschwizer schpiufium
159,d lian het inzwüschä iri dumm het igseh,d liane het inzwüschä iri dummheit iigseh
160,für d härkunft v bezeichnig gnagi gits ungerschidlechi erchlärigä,fürd härkunft vor bezeichnig gnagi gits ungerschidlechi erchlärigä
161,zu sinä schüeler hei dr bernard von langenbeck und dr luisch dromäier ghört,zu sinä schüeler hei dr bernhard von langenbeck und dr louis stromeyer ghört
162,dr pfa zäuber beschteit zum grossseil userä schtau schtägänalag,dr pfad säuber beschteit zum grossteil usere schtauschtägänaalag
163,si blüht det vo februar bis märz,si blüeht dert vo februar bis märz
164,dr rückschtoss isch dürd bremsinnä ar lafettä abgfangä wordä,dr rückschtoss isch dürd brämsinä ar lafettä abgfangä wordä
165,ä trei isch es rächtegigs gebildä mit vertiefigä fürd fläschä,ä tray isch es rächteggigs gebilde mit vertiefigä für d fläschä
166,birä variation vom gider fäut die schwarzi schpränkelig und fläckig,birä variation vom gfider fäut die schwarzi schpränkelig und fläckig
167,idä fougende jahr isches zu mehrfach plünderigä dür französischi truppä cho,idä fougendä jahr isches zu mehrfachä plünderigä dür französischi truppä cho
168,althous und alert forderä i irem guedachtä nichtarischi bewärber vomene chirchlechä amt uszschliessä,althaus und elert forderä i irem guetachtä nichtarischi bewärber vomene chirchlechä amt uszschliesse
169,zudäm ischer i derä zit id gliechtä schteiner fuessbaunatti berüefe wordä,zudäm ischer i derä zit i d liechteschteiner fuessbaunati beruefe wordä
170,zuesätzlech verschteiter am aafang d avonce vor rubi ihm gägänüber nid,zuesätzlech verschteiter am aafang d avancä vor ruby ihm gägenüber nid
171,fagt mä hingägä bi erschtwähler nachä trifft me uf begeischterig vorfröid und schtouz ufd demokratie,fragtmä hingägä bi erschtwähler nachä trifftmä uf begeischterig vorfröid und schtouz ufd demokratie
172,i dänkä i hadr choc in bärn ogra trumbecho wöuwiem ungmau mit vips erfahrigä ha,i dänkä i ha dr job in bärn o grad drum becho wöui im umgang mit vips erfahrigä ha
173,die schtimmberächtigtä heiä entschprächendi vouksinitiativä ganz knapp abglehnt,die schtimmberächtigtä hei ä entschprächendi vouksinitiativä ganz knapp abglehnt
174,d zitig berüeft sech drbi ufnä schribä wonä chund vor bank ändi novämber het becho,d zitig berüeftsech drbi ufnes schribä wonä chund vor bank ändi novämber het becho
175,bundesrät träffä sowjetischi und russischi minischter,bundesrät träffä sowjetischi und russischi minischter
176,s rotchäppli het umägluegt und bisech dänkt dass früschi bluemä dr grossmueter sicher würdä guet tuä,s rotchäppli het umägluegt und bisech dänkt dass früschi blueme dr grossmueter sicher würdä guet tue
177,sofort heter s rotchäppli gseh,sofort heter s rotchäppli gseh
178,wemme weniger düngt auses d pflanzä bruuchä wachsäsi weniger,wemä wenigr düngt auses d pflanzä bruuchä wachsä si weniger
179,si het dr begriff aus abwärtend empfundä erchlärt iri tochter,si het dr begriff aus abwärtend empfundä erchlärt iri tochter
180,d permakultur wot auerdings wit mee si aus ä aagaumethodä,d permakultur wott auerdings wit me si aus ä aaboumethodä
181,ir schwiz gits numä no drütuusigbruetbar so d frei,ir schwiz giz numä no drütuusig bruetpaar so d frei
182,schtadt z brützä chöimer unchrut omir schpeziellä hakmaschinä entfernä,schtatt z schprützä chöimer unchrutt o mit schpeziellä hackmaschinä entfärnä
183,merkannt erhöhtdi hüfigkeit vo tuberkulose sind mitem sozioökonomische schtatus und dä läbensbedingige ir iirichtig verbundä,die markant erhöhti hüfigkeit vo tuberkulosä sig mitem sozioökonomischä schtatus und dä läbensbedingigä ir iirichtig verbundä
184,wi wichtig s isch ufd signau wide körper sändet z losä,wie wichtig s isch ufd signau wo dr körper sändet z losä
185,scho i wenigä jahr chönnts aber während dr operation wirtuell überem patiänt schwäbä,scho i wenigä jahr chönnts aber während dr operation virtuell überem patiänt schwäbä
186,fürnes lungäröndgä liggtsi bischpiuswiis zwüschä nuukomma eis ud noukomma acht miliziwert,fürnes lungäröntgä ligtsi bischpiuswiis zwüschä nuukommaeis und nuukommaacht millisievert
187,s content de livery network wot s abäladä vo videoschpiu währendä schpitzäzitä verlangsamä,s content delivery network wott s abäladä vo videoschpiu während dä schpitzäzitä verlangsamä
188,dr ärdmond isch dr füftgröschtmond i üsem sunnäsiyschtem,dr ärdmond isch dr füftgröscht mond i üsem sunnäsyschtem
189,mannschaft integriert,mannschaft integriert
190,si reset unserdäm fliessend hochhinesisch japanisch änglisch und koreanisch,siuber isch immer tüürer wordä goud immer biuiger
191,dr ort isch hüt no vodie dütscchtämmigä iiwanderer prägt,dr ort isch hüt no vodä dütschschtämmigä iiwanderer prägt
192,insgesamt sächs amtsinnhaber vo zwöi parteiä hei sithär das amt innä gha,insgesamt sächs amtsinhaber vo zwöi parteiä hei sithär das amt inne gha
193,d gränzä vom ebigsplatz isch unmittubar am nörshues vom bärg verloffä,d gränzä vom üebigsplatz isch unmittubar am nördlechä fuess vom bärg verloffä
194,sini komposition hät angeri weniger populäri komponischtä söu iderzue animierä ader etablirig miswürke,sini komposition hätt angeri weniger populäri komponischtä söuä drzue animiere a derä etablierig mitzwürkä
195,ä sött immer uf in ufpassä,i sött immer uf ihn ufpassä
196,mä het über sini uswisig müessä entscheidä und drseifert het drzue müssä aaglosä wärdä,mä het über sini uswisig müesse entscheide und dr seifert het drzue müesse aaglost wärdä
197,mit sim dämpfer heter äbäso ä prediger wi onä schreiends bebe chönnä imitierä,mit sim dämpfer heter äbäso ä prediger wi ones schreiends bebe chönne imitiere
198,sudam heter müesses schiessboufer usteilä und s ushautä vode erzä beufsichtigä,zudäm heter müesse s schiesspuuver usteilä und s ushautä vodä erzä beufsichtigä
199,es git sgar brichtä nachdenä si mängisch bienä schtach beträttä,es git sogar brichtä nach dänä si mängisch bieneschtöck beträtä
200,o mou wirds öpä zöuf bis füfzäh grad,o morn wirds öppä zwöuf bis füfzäh grad
201,ir nacht gheiä d temperaturä ungerdrizäh grad,ir nacht gheie d temperaturä unger drizäh grad
202,si begleite d gfängnisinsas gmeinsam,si beleitä d gfängnisinsassä gmeinsam
203,d qualität vodä faserä isch lut em flüglischtöhler sehr guet,d qualität vodä faserä isch lutem füglistaller sehr guet
204,el salvador het es grosses bevöukerigswachstum was unger angerem ar erzkonservativä familiäpolitik ligt,el salvador het es grosses bevöukerigswachstum was unger angerem ar erzkonservativä familiäpolitik ligt
205,är het u früehbarock meischter caravaho verwisä wo sogar sigä mörder gsi,är het ufä früebarock meischter caravaggio verwisä wo sogar sig ä mörder gsi
206,tatsächlech si viu lüt is comikgwärb vodä schtatlech ungerschtütztä verläg ihgschtigä,tatsächlech si viu lüt is comicgwärb vodä schtaatlech ungerschtütztä verlääg iigschtigä
207,lut brichtä vor uno hei viu mönschä chuum gnue zum übernäbä,lut berichtä vor uno hei viu mönschä chuum gnue zum überläbä
208,nach nöiä proteschtä hetsech d zentrauregierig in peking zur ag in hongkong gisseret,nach nöiä proteschtä hetsech d zentrauregierig in peking zur laag in hongkong güsseret
209,s nivo vor aggression in haiti isch relativ hööch,s niveau vor agression in haiti isch relativ hööch
210,sächs drvo si vom füehrer anerchannti chleriker sächs vom parlamänt gwäuti jurischtä,sächs drvo si vom füehrer ernannti kleriker sächs vom parlamänt gwäuti jurischtä
211,bir biudigspolitik heigi ammandela sini partei dr anc genauso verseit wi ufem aeismarkt,bir biudigspolitik heigi am mandela sini partei dr anc genauso verseit wi ufem arbeitsmarkt
212,d schtaatsmediä hei miterä souchalmediäkampannä reagiert wosech juser aus beschützer vor chinesischä flaggä hei inzeniert,d schtaatsmedia hei mitere socialmediakampagnä reagiert wosech user aus beschützer vor chinesischä flaggä hei inszeniert
213,doch dr klimakiler isch ä goudsu für euschtraliä,doch dr klimakiller isch ä goudesu für ouschtraliä
