,pred_str,text
25,ennerhab ochore zit schwelle die berofene stelle ah wärde heiz rot ond möche blotere,innerhalb fo chorzer zit schwälle die betroffene stelle ah wätrde heiss rot ond möche blottere
26,mer händ jetzech äfdig norwäschtströem wod störigi es bes es mettelmerumine brentd,mer händ jetzt e chräftigi nordweschtströmig wo dstörige jetzt bes e mettelmeerruum inebrenge
27,deua ond a d voralte regione bliebe sonnig,de jura ond au dvoralperegione bliebe sonnig
28,ielechfsoem öberhondet is dusig geist de baroksall fode stefsbiblotek,jährlechbsueche öber hondertdrigtuusig gäscht de barocksaal fode stiftsbibliothek
29,oigure aber au kalsa stane tatare oder kiwise,uigure aber au kasachstane tatare ond kirgise
30,ich befenelage ond d ranglasiert worde globt ond belont,ich be fo ehne gschlage ond dranglasiert worde globt ond belohnt
31,de technokark esches paradis verstartab onternähme ond jongi töftler o ire entwecklig zon dochboch ferhälfe änd,de technopark esch es paradis för startuponternähme ond jongi töftler wo erere entwecklig zom dorchbroch verhälfe wänd
32,es sei fürs si abere grossi schonce velli vo inne amzkolegteräffe wennau ie chorze zit,es seigi för sie aber e grossi chance velli fo erne amtskollege zträffe  wenn au e chorzer zit
33,sonden losträtte fogenleche wo etz grossi pare eschwetze brenge,sondern losträtte fo jugendleche wo jetzt grossi parteie es schwetze brenge
34,esserröfberwätet smationaltiem hut nöcht dordwm ond segt spflosivbeldert fode schwizerliechtatletine ond echtatlete,srf begleitet snationalteam hutnöch dor dwm ond zeigt exklusiv belder fode schwizer liechtatlethinne und liechtathlete
35,ond es atet merofdech,ond es wartet niemert of dech
36,ech ameni härsätikeitnederstelle mento brüersch as wärdi särz broche,ich chan mini härztätigkeit ned ihstelle wenn du brüellsch als wär dis härz broche
37,er isger emmer alles wäg,er esst mer emmer alles weg
38,es send d bärne chaftwächsälper gsi wo daschaff beschlosse händ,es send dbärner chraftwärch sälber gsi wo dabschaffig beschlosse händ
39,osserdem heter si agstro ond het de prozas onsachlech gögert,osserdem häter sie ahgschroue ond het de prozäss onsachlech gfüehrt
40,edem fa miliederama werden stüritriber poteretie wo bescholdigtwierd bestächigsoder agnotzha,idem familiedrama werd en stüritrieber portraitiert wo bescholdigt werd bestechigsgälder ahgno zha
41,die mees sehn ontialög send i browesiert forde,die meiste szene ond dialög send improvisiert worde
42,i be da stöckgrät nachminelonamerowisiere,ich be das stöck grad nach minere lune am improvisiere
43,rcmrtlbümuazlhctllafspesmuklhctliaüukmumgutmwm,er het nie glert rede het nie glachet ond het absoluti sexuelli ond finanzielle glichgöltigkeit zeigt
44,er esch nome wellofare wel sisföti weto het,er esch nöme velo gfahre well sis födli weh do het
45,sm het so d nase grebe,sam het sech dnase grebe
46,kenazo hani glot wonie derstigse han,genau eso hani gluegt woni de ersti gseh han
47,er het d handusgshteckt ond em schin fode lampe hanigseh dass szwoif fo sineöche lufgschöfft sendgsi ond blatet händ,er het dhand usgstreckt ond em schien fode lampe hani gseh dass zwei fo sine chnöchel ufgschörft send gsi ond blüetet händ
48,usglent hani sugstohle,usglehnt hanis ned gstohle
49,wens abestöhrnt ond schneit esch de friehlig nömme wit,wens aber störmt ond schneit esch de früehlig nöme wit
50,zsietans met tiedad wör zalt,sie tanzt met jedem wo deför zahlt
51,met wärde warshesliech alli onbehoffe si,mer wärde wahrschindlech alli onbeholfe si
52,undoblibiserhaute und swarbis mitti nami,d sunnä blibt üs erhautä und zwar bis mitti nami
53,oder hutkontakt mit denä öl isch gsundheitlech un bedänklich,o dr hutkontakt mit denä öl isch gsundheitlech unbedänklech
54,dert wärdä bsunders dachbauka ud schtanteilä vir bärg hüttär produziert,dert wärdä bsunders dachbaukä und beschtandteilä für bärghüttä produziert
55,är isch einä voa mittbegründer vom jungä düt schwiiter scpiufium,är sich einä vodä mitbegründer vom jungä dütschschwizer schpiufium
56,aus frou hetsisech d nüglechkeit voe chabiltation nüse erämpfe,aus frou hetsi sech d müglechkeit vorä habilitation müesse erkämpfä
57,d barbiutisch fürnereiä vo tierartäseeglüntlech ungersuecht wordä,d paarbiudig isch fürne reihe vo tierartä sehr gründlech ungersuecht wordä
58,inäue ischer i di dammelick volkzen integriert wortä undisch zumenä bekantä fingerpickingitarischt wordä,schnäu ischer idi damaligi folkszenä integriert wordä und isch zumene bekanntä fingerpickinggitarrischt wordä
59,lutim wirtschaffts ediker dhomass beschaner wärdä ungernämä zuenämds zu politischack dörä,lutem wirtschaftsethiker thomas beschorner wärdä ungernähmä zuenähmend zu politischä akteurä
60,är isch gwaut wordä trotzdäde zit wo ihm si aaschtet wordä,är isch gwäut wordä trotz dä defizit wo ihm si aaglaschtet wordä
61,d gros muesand s rot chäpi die schna bi erbeidi,d grossmueter und s rotchäppli die schnappimer beidi
62,das i di besicha gsehe,dassi di besser cha gseh
63,landertschafts flächärägä s landschaftsbiut vom schwizermittu land,landwirtschaftsflächä prägä s landschaftsbiud vom schwizer mittuland
64,breid blätterigs chnabachaut dia ortiä ischirdschwizg gschützt,breitblättrigs chnabächrut  die orchideä isch ir schwiz gschützt
65,wo obspöeim stuh choiregumässig gartävögu wider garterot schpanz oder di schpächt beobachtä tärdä,wo obschtböim schtö chöi regumässig gartävögu wi dr gartärotschwanz oder dr schpächt beobachtet wärdä
66,ä knau gäubä schmättering flatteret überdwisä,ä knaugäubä schmätterling flatteret überd wisä
67,die drisg quadratmeter grossi landwitschaft choimer nechnaturschu dzlehrbuech pflegä,die drissg quadratmeter grossi landwirtschaft chöimer nid nach naturschutzlehrbuech pflegä
68,es se minträssä vor wüssäschafftswemetodä vor komplementärmädizin wüsseschaftlech erforscht würdä,es sig im inträssä vor wüssäschaft we methodä vor komplementärmedizin wüssäschaftlech erforscht würdä
69,ab nünzät drüessächtzg isch d verwändig vradi und verbottä wordä,ab nünzähdrüäsächzg isch d verwändig vo radium verbottä wordä
70,in losainscheless gsächäi jogendlechi an durschnit vier aucohouwärbigä an tag,in los angeles gsächä jugendlechi im durchschnitt vier aukohouwärbigä am tag
71,d lindä isch bis imereri meter höchi mit chnouä bülä und wucherigä überseit,d lindä isch bis i mehreri meter hööchi mit chnouä bülä und wucherigä ubersäit
72,dr aber scpiler bei isch blitzt schnau füre gschossä und het perchofstbauvo ändes,dr abwehrschpiler beier isch blitzschnäu fürägschossä und het per chopfbau vouändet
73,ä schtürnischä herbschbringt u gwitter und chauti luft,ä schtürmische herbscht bringt viu gwitter und chauti luft
74,die dänschi regierig wod mittinofämber ber ireis vo schwedä nach dänimarkwie gränkontrouä iifüerä,die dänischi regierig wott mitti novämber bir iireis vo schwede nach dänemark wider gränzkontrouä iifüehrä
75,so sigubin china mit der asiatischä infrastruktur inbestment bäng ägägenentwurcht zum iwaf entstandä,so sig öppä in chinä mit dr asiatischä infraschtruktur investmentbank ä gägäentwurf zum iwf entschtandä
76,handletsech drbi um me aus no mä nachhifä angerrliht,handlet sechs drbi um me aus numä nachhiufeungerricht
77,s noubordrähhüepunkt undiatuusig wändi erreicht mittlerwillä nämet zahla vos noubortfahre tendenzel ab,s snowboardä het si höhepunkt umd jahrtuusigwändi erreicht mittlerwilä nämä d zahlä vo snowboardfahrer tendenziell ab
78,und i schtopt ierronnalou,und wi schtopptmä dr ronaldo
79,am suntig und amäntig sitwiis sunnig,am sunntig und am mäntig zitwiis sunnig
80,si schftbetzeichär aus got befründ,si chef bezeichnet är aus guetä fründ
81,umä söt ändlech mit der subwentionierig vos silä brönd shtoffä ufhör,und mä sött ändlech mit dr subventionierig vo fossilä brönnschtoffä ufhörä
82,es isch aber chumz erwartä dass d nasha di rundfüfezwänzg milliardä ustoller zuesätzlech bechunt wo si fürd as projektkalkulirt het,es isch aber chuum d erwartä dass d nasa die rund füfäzwänzg milliardä usdollar zuesätzlech bechunnt wosi für das projekt kalkuliert het
83,im betrieb machtdü dr parnab ufem betriebs eigenä wtze,im betriib machter dr powernap ufm betriibseigene wc
84,no betreit hit iticki sächsunder bissibahundertmeter,no betreit hie d iisdicki sächshundert bis sibähundert meter
85,s bärners soziauamt isch am mäntig vormittag fürne shtellignam nid ereichbart si,s bärner soziauamt isch am mäntigvormittag fürnä schtellignahm nid erreichbar gsi
86,gopola het se a angeri unabhängigi schtudios aglegt,coppola hetsech no angeri unabhängigi schtudios aagluegt
87,dänä het isech är nei exsischtänz müsse ufbue,dänä hetsisech ä nöii exischtänz müesse ufbouä
88,e het sech für de voreiligi bemerkigschämt,si hetsech für iri voreiligi bemerkig gschämt
89,bring ägsiväch um und bräsierder mit hetsseit,bring die häx eifach um und pressier drmit hetsi gseit
90,dz jetsäch nie dervo erhat,si hetsech nie drvo erhout
91,villech gwini im närschtä kampf heidaggseit,vilech gwinni im nächschtä kampf het dr scida gseit
92,und ia isch par ostringegaut,und ja i schparä o s trinkgäud
93,du heschnä gä und as gscpörtter,du heschnä gärn und das gschpürter
94,du gants isch sollit winä fäderä,du tanzisch so liecht winä fäderä
95,dr stauda säti l rusbiigig eihergelnk ensto,dr staudamm sötti in dr flussbiegig aicher gelenk enstoh
96,mir hän vill mit zraulichä daumänd  ztrue,mir hän viel mit vertrauliche dokumänt z due
97,zeteigets in esche beral,zecke gits inzwüsche überall
98,aber dr fogel und au dkojote und bäre sind im rezänte eckerbisse färn blibe,aber dr vogel und au d kojotä und bäre sind em rezänte leckerbissä färn bliibe
99,für ganzwosimehreüger sind die relativ kne auuarie ganzsiche problematisch,für ganz grossi meeressüüger sind die relativ kliine aquarie ganz sicher problematisch
100,eiantwort isch nid bekantwode,ei antwort isch nid bekannt worde
101,noch zwei olubischi mintallie und zwei wältmeister titel het dr günde pfäenigs sini laufbahn beänded,noch zwei olympische medallie und zwei wältmeistertitel het dr gündepfennig sini laufbahn beändet
102,dr vorschagi vode rumänische elite unterstützzt worde,dr vorschlag isch vo dr rumänsiche elite unterstützt worde
103,vo de örtus isch es wiiiter ufbärz gange,vo dört us isch es wiiter ufwärts gangä
104,in luzärn hämm r maistig mobehochnäbel,in luzärn hänmr am zistig morge hochnäbel
105,aber nur diestur zwördere wird nüd ändere,aber nur d priester z fördere wird nüd ändere
106,vodäne händ sächse achtzig kommunun proänt e brose unstnoch ere partner schafft,vo däne händ ganzi sächseachzigkommanün prozänt än grosse wunsch noch äre partnerschaft
107,wo au immer de palanzgi mit e neus de wärg presänt isch chunssu kontorwersse,wo au immer de polanski mit sim neuste wärk presänt isch chunnts zu kontroversä
108,drumsten theme wir nurchhaltigkeit und sälbesbesimig vo de lokale affrikanischi bevölkerig im zentrum,drum stön theme wie nochhaltigkeit und säbstbestimmig vo dr lokale afrikanische bevölkerig im zentrum
109,ich  überzüktder vor das us se junge mensche ihri ahlige au unter breite we,ich bi überzügt devo dass uns die junge mensche ihri ahliege au unterbreite wän
110,drotztäm het sich bim temarzuwanderikt iistellig gänderet,trotzdäm het sich bim thema zuewanderig d ihstellig gänderet
111,s erste mol siter seso nün zässbeneachtzig achtachtziggen wieder alli viersbied bestallkooogele intschwiit,s erste mol siit dr saison nünzähsiebeneachzigachteachzig gön wieder alli vier speedkristallkugele in d schwiiz
112,du wortisch wise doo sind,du wartisch bis mir do sind
113,si het em älfacht tür zuegnalt,si het em eifach d tür zuegknallt
114,am zistib und mitwuch nut zum teishunnig es gemeinschwiel und gwitterhaft,am zistig und mittwuch nur zum teil sunnig allgemein schwüel und gwitterhaft
115,hunderdi höischrecge sitze uf em feilt fasct ussieslich uffenander si pare sich legeeie,hunderti heuschrecke sitze uf em fäld fast ussschliesslich ufenander si paare sich lege eier
116,a bispiel dr schffri verpotzi uszri het imorktobrozweitusigonnünze für de jungi swapnditiert,ä biispiel dr jeffrey ferpozzi us züri het im oktober zweituusigundnünzäh für die jungi svp kandidiert
117,vellicht sin wäge däm im schriebergarte im buuodr holz bebaselfastmerkanzonsflacge zgseh als chwi zer fahne,villicht sin wäge däm im schrebergarte im bruederholz bi basel fast mehr kantonsflagge z gseh als schwiizerfahne
118,rijeden faul rieft dmängi sovord ust dr schizrichter het gheit zi zum reiargiere,noch jedem foul rüeft d mängi sofort us dr schiidsrichter het kei ziit zum regaiere
119,si sölle unter wasser mangelglitte har drun bät de sit zuder mueter gotus,si sölle unter wassermangel glitte ha drum bätte si zu dr mueter gottes
120,die eelektrischig let iise hän der kei thermr stat gar,die erste elektrische glättiise händ no kei termostat kah
121,wo si si er ned iihiholle rame sie ir gstohls farzüg mehrfacht mit vollur wucht,wo si se erneut ihhole ramme si ihr gstohles fahrzüg mehrfach mit voller wucht
122,ä kugele isch nurchnäbe im in de pfoste voe vorbaidachtgschlage die adri het en wiit verfelt,ä kugele isch noch näbe ihm in de pfoste vo me vorbau dach gschlage die anderi het en wiit verfehlt
123,mit denanter giedet hämor,mitänander gredet hänmr
124,wens aber stürmt de sch neit isch de früelignune wit,wenns aber stürm und schneit isch dr früehlig nümme wiit
125,ä bewust de rächtsuch vo därä art tholurierich nit,ä bewusste rächtsbruch vo däre art tolerier ich nid
126,är um armt siefet,är umarmt si fest
127,iramator fes sots sis handräk,ihre maa do verstoht sis handwärk
128,daskalchmüehed leiste ich im rm mänt harz dberschaffe,das ka ich mir hüt leiste will ich im momänt hart due schaffe
129,si sch ands bet fur grossoater ginga und hett gseit grosmuater was hes tufür grosi ora,sie isch an ds bett vur grossmuater ganga und het gseit grossmuater was hesch du für grossi ohra
130,alei it r eigna forschig und entrwigligschaffen rmamultis dass nit,allei mit dr eigna forschig und entiwcklig schaffen d pharmamultis das nit
131,suna wind dr stetigi stru vu gladena teili vo sunna ins alentlot wird in sötigna fälze im sunnastur,dr sunnawind  dr stetigi strom vu gladena teili wo d sunna ins all entloht  wird in söttigna fäll zu nem sonnasturm
132,diaareährend siech vuorescht vo hoy gümper und kliina eidexsa,dia ernährend sich vorerst vu heugümper und klina eidechsa
133,binera waiation vom gevieder fälticsh schwartsprenklig und flekig,binara variation vum gefieder fehlt dia schwarz sprenklig und fleckig
134,s gefieder i algemei stumpf schwartz gsi,ds gefieder isch allgemein stumpf schwarz gsii
135,i dr swiskompf sind derwartiga hüör als bi da andera abüter,bi dr swisscom sind d erwartiga höher als bi da andera abüter
136,zgspröch het der mi heil saigführt,ds gspröch het dr michael sahli gfüahrt
137,wia langidi stuchsuacht han het dr äger denkt und sii büchsa aagleit,wia lang i di scho gsuacht hanhet dr jäger denkt und sini büchsa agleit
138,d koschi schlucht am gliichnahmifluskoschi isch bi druggend,d koshischlucht am gliichnamiga fluss koshi isch beidruckend
139,als rästlichtversterker hend sich wissi betüechr we wert wo in falrichtig u da al usgleit werden,als restlichtverstärker hend sich wissi betttüacher bewährt wo in fallrichtig vu da aal uusgleit werden
140,und fert gitsin iisland gnuag grund opplet zu viel wia hündd katza zemma,und pferd gits in island gnuag rund dopplet so viel wia hünd und katza zemma
141,neissafeckhtaa bennelugstaata  in tater u dr kinoosklegem platz awiisertringkald,nicea fact zu da beneluxstaata in theater oder kinos kriagen platzaawiiser trinkgeld
142,ma könts aneh dass struktur vu noterdagrettet und din nihrder gsantheit bewarzig,ma könnt aneh dass d struktur vu notredame grettet und in ihrer gsamtheit bewahrt sig
143,dschwingerhösa as starkstuck schwiz,d schwingerhosa as starks stuck schwiz
144,si tägstönd banzeander neschnelmol dr pract maila vuaschingdn parat,sit täg stön d panzer an dr national mall dr prachtmeila vu washington parat
145,warum hend si eindlich dütschandim aug,warum hend sie eigentlich dütschland im aug
146,das ghör its onera glaub würia kliaapolitig,das ghöri zu nara glaubwürdiga klimapolitik
147,miar sit zuakonft und wend mit bestimma seitder simon ghöstinger,miar sind d zuakunft und wennd mitbestimma seit dr simon köstinger
148,d ar siel dobler vu der ftp igt aber üwerraschend dütliche hinter am ronal drienuo büchel vu dr svop z rugg,dr marcel dobler vu dr fdp liggt aber überraschend dütlich hinter am ronald rino büchel vu dr svp zruck
149,dr kadetta spieler het aberuma genz wiar münd slovenia soiso schloh,dr kadettaspieler het aber numa gmeint miar müand slowenia sowieso schloh
150,scho afang sähsaoun sicgt dziver artional gsider meister titel noch zweituusig und swölfwiderz gwea,scho afang saison sig ds ziel für arsenal gsi dr meistertitel noch zweituusigzwölf wieder z gwünna
151,au bevore witera fell s ind dlabor unter sachigana uusstehen,au bi viar wiitera fäll sind d laboruntersuachiga no uustehend
152,wend maschina vorssichtig het der jäzennd hin suagfccht,wend dmaschina vorsichtig het dr janson hinzuagfüagt
153,am suntig wonda mehntig sunnigi abschnitt  dr neba au bewölgt,am sunntig und am mentig sunnigi abschnitt drneba au bewölkt
154,d bilde sind brezise wie moderni produktvotografieamie rexusita,d bilder sind präzise wia moderni produktfotografia mit alta requisita
155,d müa hegend sich aber uszalt hütz sind sini schoficher,d müaha hegend sich aber uszahlt hüüt sind sini schof sicher
156,gäga nüber kata sturz üseet sis sich uf grund vum laufenda verfahra nit,geganüber kassasturzüsseret sie sich ufgrund vum laufenda verfahra nit
157,mitter ahavau stüürvorlag hend  bundesrot und s parlament über partei grenza ussa köna überztüga,mit dr ahvstüürvorlag hend dr bundesrot und ds parlament über d parteigrenza ussa könna überzüüga
158,dia offena saala vur letscta siso n wer die nomol sorichtig ustreäga,dia offena sandala vur letschta saison werd i nomol so richtig uusträga
159,der eltischti son leon flüörte t hftig mitira und si aigt bal sinem sarm,dr ältisti sohn leon flirtet heftig mit ihra und sie erliggt bald sinem charme
160,no nie hanisam iiglustuftiiwia hüt gha,no nia han i so wenig lust uf di wia hüt kah
161,ei oder zweimol hani gärtner gsehwu im räga gschaft hend wobiri mäa schina gspuckt und gorbst hend,ei oder zwei mol han i gärtner gseh wo im rega gschafft hend wobii ihri mähmaschina gspuckt und gorpst hend
162,i hanmer zauto agluag,i han mer ds auto aagluagt
163,e isch gsi als het imas denkmol vum sotel gsopft,es isch gsi als hetti ma es denkmol vum sockel gschupft
164,wed pressiarsc ereihs no vorse unna ufgangtdstross,wenn du pressiarsch erreichsch no vor sunnauufgang d stross
165,i hand ärdia da teiamosserteiart,i han diar dia dateia mol sortiart
166,sies spüt was dushbusch,sie spürt was du spürsch
167,stuf esch en absorutet zale geochoolog esch vo öpe milione bes öbe millioneor,d stufe esch en absolute zahle geochronologisch vo öppe millione bes öppe millione johr
168,aberhär hed aned wedersproche,aber är hed au ned wedersproche
169,s bekant esch de bivell esch sotialkhed izistem wo in chinar brobt wird,s bekanntiste bispel eschs sozialkreditsystem wo en china erprobt werd
170,schläe drusch dass enzümschnel schadenemt ond eswuesini achtivitäb verlüert,s schlächte dra esch dass s enzym schnell schade nemmt ond eso sini aktivität verlührt
171,i ali rechti esch dankedode vowiser ewälder un gä,i alli rechtige esch dankerode vo wise ond wälder omgäh
172,die chemischi strutur änd er scharch ere vofogsett in,di chemischi struktur ähnled starch dere vo fluoxetin
173,d rondefart esch mondanz einzigö profie tatperänne entügand,d rondfahrt esch momentan s einzige profietapperenne en dütschland
174,är esch ine vode meppe glönder vom jonge düt scwier spafellnd,är esch eine vode metbegrönder vom jonge dütschschwiizer spelfelm
175,i de fräi te state werd sraliu zehl awienachte oder naior dronke,i de vereinigte staate werds traditionell a wiehnachte oder neujohr tronke
176,li an hd onderdese eri domheit iigse,d liane hed onderdesse ehri dommheit igseh
177,e söri heists trühli gs fäscht zächsi lete,en zöri heisst s früehligsfäst sächsilüüte
178,fueterbpflanzter salbera sie ost zemmlech gross nach bulgar isch e marstäb,fuetter pflanzt er sälber ah sine hof esch zemmlech gross nach bulgarische massstäb
179,debodi wersität ide schwiz gonzneg guet viel tier un flanzearte send gfordet,de biodiversität ide schwiiz gohds ned guet vell tier ond pflanzearte send gföhrdet
180,so log mer auf detigi meiziponkt on ei nor denne wen bintli ne pflüted,so luegt mer aso uf de rechtigi mäihziitponkt ond mäiht nor denne wenn d biinli ned flüged
181,för es lunge ränke liid si bi spel swis t wörsch otkomm eiss ond not komme alei siwe,för es longeröntge liit sie biispelswiis zwösche noll komma eis ond noll komma acht millisievert
182,de neptunistäplaned wam witisc de wäkesch vode sonde,de neptun esch dä planet wo am wiitiste wäg esch vode sonne
183,es emend alli teilziel konnüctiverfösi ond s hauptsielt berfölle,eso mönd alli teilziel konjunktiv erföllt sie om s hauptziel z erfölle
184,wen i genaltfa sehr schmo khest worte nesh lotsich nöm me feststelle,wenn genau d fahne serst mol ghisst worde esch loht sech nömme feststelle
185,si speicher et vell wissi bluek hörpeli ond bluebwätli esicha nusthötte,sie speicheret vell wissi bluetkörperli ond bluetplättli wo si chan usschötte
186,nachsied bromotion heder balda g fang sech im auto ensport zuewände,nach sinere promotion heder bald agfange sech em autorennsport zuezwände
187,es hallerreng mures zwöschehöch,es esch allerdengs nor es zwöschehöch
188,igrosse täil vo mete lon züdaropadeem sonnigs ond trochnigswätter,e grosse teil vo mettel ond südeuropa dorom sonnigs ond trochnigs wätter
189,es esch ramadan ond si wet ine öbes biete,es esch ramadan ond sie wett ehne öppis biete
190,das bedöde glicht zitig auneit zonm wä vode schwiz omde urnerse,das bedüüted glichziitig au nei zom wäg vode schwiiz om de urnersee
191,är wies of d früebarocki meistere gara watgion wosogar en morte seg,er wiist uf de früehbarocki meister caravaggio wo sogar en mörder gsi seg
192,vel vosiacolliege sege da ajzgstorbe seit ed tree,vell vo sine kollege seged a aids gstorbe seit de tree
193,die beide blackbockse send borge ond säled em ihrealmonezuecht wärde,di beide blackboxe send borge ond selled em iran ondersuecht wärde
194,dame ekaner hends nachmstortzom diktatorsadam hussen gschaft för lue ond shtabelitä zorge,d amerikaner hends nachem storz vom diktator saddam hussein ned gschafft för rueh ond stabilität zsorge
195,sini mo vode agresion en haeiti schelate höch,s niveau vode aggression en haiti esch relativ höch
196,dena ostexsperter klärt was bes zom ändi vom goendtwamp siner ablochabpasiere,de nahostexpert erklärt was bes zom ändi vom donald trum sinere amtsziit no cha passiere
197,de marsal dobler vode fd plid a öberrascten dütlech henderm ro andri no bechl rd svp,de marcel dobler vode fdp liit aber öberraschend dütlech hender em roland rino büchel vode svp
198,om djor tusigwänti heds nohborde sine höpunkgereicht mettlelr wiehre nähmed zahlabe weder ab,um d johrtuusigwändi het s snowboarde sine höheponkt erreicht mettlerwiile nämed d zahle aber scho weder ab
199,du e s patsz eren parad,du machsch es bad för ehn parat
200,dur ödsh wennes meitli,du rüehrsch wienes meitli
201,nmängieschd chatz ome weneruwacht nängs schloft si mängis potzsi sech mängispeld zis ogar jag de staubpfuseli oder rotzs met e tdoteflügen ufem fänster sems,mängisch esch d chatz ome wenner ufwacht mängisch schloft sie mängisch potzt sie sech mängisch spelt sie sogar jagt es staubfuseli oder rotzt met de tote flüge ofem fänstersimms
202,förde m oligi ubischaft p ter kuurer chönd zosinikhari zänggoh,för de ehmolig ubschef peter kurer chönnti so sini karriere z änd goh
203,ome sel äntlech met d vensonierig fo hosile brönntstoff uföre,ond mer sell ändlech met de subventionierig vo fossile brönnstoff ufhöre
204,är glaubt dass bede verwandig vo halg emmer alli rotebo chörperli vertröckt wärded,är glaubt dass bede verwandlig vom hulk emmer alli rote bluetkörperli verdröckt wärded
205,blibt das sochöndglbalie erwermig ond drükomme fe grad oder meh zuenäh warntt unnep,blibt das so chönnt di globali erwärmig om drü komma füf grad oder meh zuenäh warnt d unep
206,nach langeond här hedmer üs entscheded tech änggöltig vom vorein abzwise,nach langem hin ond här hemmer üs entschede dech äntgöltig vom verein abzwiise
207,d algereggo et velleösi belder ond bortres usgmolt,de el greco hed vell religiösi belder ond portraits usgmolt
208,em fomilie dramo wirdne stüüritö der porteretiet wo bescholdget wert bestächigsgälder agnaa,im familiedrama werd en stüüritriiber porträtiert wo bescholdiget werd bestächigsgälder agnoh zha
209,spräched betoned dass es ned drongieng scholdigetznenne seend d ufcährig voratztribe,sprächer betoned dases ned drom gieng scholdigi z nenne sonder d ufklärig voraaztriibe
210,ech moche die grätsälde en taufesi,ech mache die grät sälber ond verchaufe sie
211,sie sch nortemmler oamer se gstreichlet hed,sie schnurrt emmer wemmer si gstreichlet hed
212,ech loges e atowah,ech lueges em auto ah
213,s belvernech enegradtskizier ta esch häslech ase iret,es länged wenn dus grob skizziersch
214,är hedts besetz emmer bfört,är hets bes jetzt emmer gspört
215,onderes heder sech iem aplauswaet,onderdesse heder sech em applaus badet
216,is bispillamason isch ass clauabüter dezue übere gange selber komputertschib z entwerfe un s broduzierre seit de buchman,eis biispil amazon isch als cloudabüter dezue überegange selber computerchips zentwerfe und zproduziere seit de buchmann
217,einzelni brocke werded au wesnetlichwiiter tranzpotiert,einzelni brocke werded au wesentlich wiiter transportiert
